,Unnamed: 0,id,index_x,cleaning_fee_x,service_fee_x,total_price_x,index_y,cleaning_fee_y,service_fee_y,total_price_y,cleaning_fee_delta,service_fee_delta,total_price_delta,cleaning_fee_delta_pct,service_fee_delta_pct,total_price_delta_pct,display_price_delta_pct
1453,1453,33372638.0,0.0,115.0,39.85022026431718,166.34140969162996,0.0,115.0,40.18233082706767,170.20488721804512,0.0,0.33211056275049344,3.863477526415153,0.0,0.8333970566478224,2.3226192044286593,1.489222147780837
1454,1454,33396542.0,0.0,50.0,17.0,70.0,0.0,50.0,17.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,1455,33398369.0,0.0,150.0,119.3617606602476,694.3892709766162,0.0,150.0,122.03731343283582,713.8009950248756,0.0,2.675552772588219,19.41172404825943,0.0,2.241549351977085,2.79551036567112,0.5539610136940354
1456,1456,33400950.0,0.0,100.0,35.548458149779734,150.97797356828193,0.0,100.0,43.822975517890775,210.71186440677965,0.0,8.274517368111042,59.73389083849773,0.0,23.276726470800007,39.564639415088074,16.287912944288067
1457,1457,33418783.0,0.0,130.0,67.31062670299727,347.0967302452316,0.0,130.0,67.26724137931035,345.0307881773399,0.0,-0.04338532368691972,-2.065942067891683,0.0,-0.06445538514795587,-0.5952064332130265,-0.5307510480650706
1458,1458,33419702.0,0.0,200.0,113.0,600.0,0.0,200.0,113.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,1459,33425247.0,0.0,160.0,73.0858310626703,358.46730245231606,0.0,160.0,84.21182266009852,437.3768472906404,0.0,11.125991597428225,78.90954483832434,0.0,15.223185446010474,22.01303837155999,6.789852925549516
1460,1460,33426774.0,0.0,,0.0,156.34361233480178,0.0,,0.0,156.85714285714286,,0.0,0.5135305223410853,,,0.3284627460451574,
1461,1461,33427275.0,0.0,69.0,45.45466491458607,252.7713534822602,0.0,69.0,69.5702380952381,424.6404761904762,0.0,24.115573180652028,171.869122708216,0.0,53.05412156478909,67.99390846331723,14.939786898528133
1462,1462,33443269.0,0.0,,18.0,125.0,0.0,,18.0,125.0,,0.0,0.0,,0.0,0.0,
1463,1463,33485370.0,0.0,100.0,36.92290748898679,162.852422907489,0.0,100.0,35.99624060150376,156.0639097744361,0.0,-0.9266668874830302,-6.788513133052902,0.0,-2.5097343370357077,-4.168506069393409,-1.6587717323577014
1464,1464,33486.0,0.0,,16.0,111.00583090379008,0.0,,16.0,111.15384615384616,,0.0,0.1480152500560763,,0.0,0.1333400676801948,
1465,1465,33548816.0,0.0,363.0,0.0,392.2092511013216,0.0,363.0,0.0,432.75,0.0,0.0,40.54074889867837,0.0,,10.336510111589707,
1466,1466,33564882.0,0.0,288.568281938326,131.8986784140969,645.4581497797357,0.0,286.57894736842104,140.18796992481202,706.2781954887218,-1.9893345699049405,8.289291510715117,60.820045708986186,-0.6893808829378238,6.284590270640031,9.422771364764888,3.8275619770626808
1467,1467,33580626.0,0.0,531.0,0.0,516.8962472406181,0.0,531.0,0.0,563.3126177024482,0.0,0.0,46.41637046183007,0.0,,8.979823457728257,
1468,1468,33581586.0,0.0,298.0,0.0,318.2973568281938,0.0,298.0,0.0,350.85714285714283,0.0,0.0,32.55978602894902,0.0,,10.22936110855727,
1469,1469,33598067.0,0.0,55.0,21.44562647754137,96.45271867612291,0.0,55.0,21.23917748917749,94.5930735930736,0.0,-0.20644898836388137,-1.8596450830493154,0.0,-0.962662427139082,-1.9280380154900443,-0.9653755883509623
1470,1470,33610607.0,0.0,125.0,0.0,168.8514986376022,0.0,125.0,0.0,179.5628078817734,0.0,0.0,10.711309244171218,0.0,,6.343626992118313,
1471,1471,33613304.0,0.0,150.0,120.0,700.0,0.0,150.0,132.0,785.7142857142857,0.0,12.0,85.71428571428567,0.0,10.0,12.244897959183666,2.2448979591836657
1472,1472,33655021.0,0.0,120.0,33.570484581497794,117.7863436123348,0.0,120.0,50.2687969924812,235.2875939849624,0.0,16.698312410983405,117.5012503726276,0.0,49.74105265131203,99.75795730560623,50.016904654294194
1473,1473,33656889.0,0.0,120.0,33.881057268722465,119.47356828193831,0.0,120.0,52.29323308270677,249.8815789473684,0.0,18.412175813984305,130.40801066543008,0.0,54.34356923383744,109.15218532494842,54.80861609111098
1474,1474,33710003.0,0.0,30.0,16.204359673024523,85.91961852861036,0.0,30.0,16.027093596059114,85.12192118226601,0.0,-0.17726607696540952,-0.79769734634435,0.0,-1.093940646482349,-0.9284228212427699,0.16551782523957903
1475,1475,33711842.0,0.0,150.0,73.3024523160763,369.8174386920981,0.0,150.0,73.21428571428571,369.7142857142857,0.0,-0.08816660179059,-0.10315297781238542,0.0,-0.12027783383074316,-0.027892945821375484,0.09238488800936767
1476,1476,33718179.0,0.0,75.0,131.0,850.0,0.0,75.0,131.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,1477,33727983.0,0.0,145.0,36.47138964577657,115.34468664850137,0.0,145.0,37.06041923551172,116.55363748458691,0.0,0.589029589735155,1.208950836085549,0.0,1.6150456438759946,1.0481200922324898,-0.5669255516435048
1478,1478,33736926.0,0.0,120.0,45.07573964497041,199.17751479289944,0.0,120.0,45.429035752979416,201.8602383531961,0.0,0.3532961080090047,2.6827235602966653,0.0,0.7837832740886055,1.3469008101070565,0.563117536018451
1479,1479,33748004.0,0.0,200.0,112.57220708446866,598.0653950953679,0.0,200.0,127.59852216748769,703.5899014778325,0.0,15.026315083019028,105.52450638246466,0.0,13.34815712704648,17.64430900832135,4.29615188127487
1480,1480,33810756.0,0.0,100.0,51.97044917257684,269.12056737588654,0.0,100.0,47.25865800865801,236.03246753246756,0.0,-4.711791163918832,-33.08809984341897,0.0,-9.066289091080426,-12.2948982183157,-3.2286091272352735
1481,1481,33851924.0,0.0,21.0,16.82819383259912,97.49339207048456,0.0,21.0,17.0,99.0,0.0,0.17180616740088084,1.5066079295154395,0.0,1.020942408376962,1.5453436356242594,0.5244012272472973
1482,1482,3390629.0,0.0,190.0,92.17439293598234,464.2185430463576,0.0,190.0,86.36842105263158,423.4736842105263,0.0,-5.8059718833507645,-40.74485883583128,0.0,-6.2988989657715155,-8.77708558741533,-2.4781866216438146
1483,1483,33911783.0,0.0,,8.143195266272189,60.56923076923077,0.0,,8.133116883116884,60.47727272727273,,-0.010078383155304849,-0.09195804195804413,,-0.12376447850941139,-0.1518230309187927,
1484,1484,33972133.0,0.0,,27.66970387243736,196.5079726651481,0.0,,31.547892720306518,223.0478927203065,,3.8781888478691577,26.539920055158404,,14.01601139552614,13.505772664187393,
1485,1485,33973147.0,0.0,80.0,31.624113475177303,143.7210401891253,0.0,80.0,32.399783315276274,149.41711809317442,0.0,0.7756698400989706,5.696077904049133,0.0,2.4527797141501426,3.963287418845254,1.5105077046951112
1486,1486,34039107.0,0.0,85.0,32.70044052863436,147.5726872246696,0.0,85.0,41.528301886792455,208.09056603773584,0.0,8.827861358158096,60.51787881306623,0.0,26.99615422742675,41.00886143038907,14.012707202962318
1487,1487,34052643.0,0.0,,16.0,114.0,0.0,,16.0,114.0,,0.0,0.0,,0.0,0.0,
1488,1488,34094914.0,0.0,160.0,62.24147339699864,283.8117326057299,0.0,160.0,57.4320987654321,250.02469135802468,0.0,-4.809374631566541,-33.78704124770522,0.0,-7.726961411871806,-11.90473731917279,-4.177775907300984
1489,1489,34115079.0,0.0,207.0,65.78414096916299,257.5748898678414,0.0,207.0,65.79323308270676,257.28195488721803,0.0,0.009092113543772484,-0.29293498062338585,0.0,0.013821132889816878,-0.11372808148095775,-0.12754921437077463
1490,1490,34139125.0,0.0,150.0,38.38546255506608,122.2070484581498,0.0,150.0,39.37218045112782,129.78947368421052,0.0,0.9867178960617409,7.582425226060721,0.0,2.5705510117176242,6.204572749056571,3.634021737338947
1491,1491,34152269.0,0.0,85.0,28.99125364431487,120.11078717201164,0.0,85.0,34.837465564738295,162.49586776859505,0.0,5.846211920423425,42.38508059658341,0.0,20.165433313608556,35.288321386057845,15.122888072449289
1492,1492,34155888.0,0.0,299.0,231.2574931880109,1339.190735694823,0.0,299.0,236.11206896551724,1374.4926108374384,0.0,4.854575777506341,35.30187514261547,0.0,2.099207991310189,2.636060286386279,0.5368522950760903
1493,1493,34176646.0,0.0,80.0,21.49931787175989,70.03547066848567,0.0,80.0,21.57881773399015,70.4692118226601,0.0,0.07949986223026073,0.4337411541744274,0.0,0.3697785329956287,0.61931639786866,0.2495378648730313
1494,1494,34177546.0,0.0,199.0,78.63215859030836,360.4251101321586,0.0,199.0,82.78571428571429,389.7142857142857,0.0,4.153555695405927,29.289175582127143,0.0,5.282260807625679,8.126286087944194,2.8440252803185153
1495,1495,34178219.0,0.0,,23.634361233480178,168.9647577092511,0.0,,24.285714285714285,173.03571428571428,,0.6513530522341071,4.070956576463175,,2.7559579283717115,2.4093524777920496,
1496,1496,34205691.0,0.0,35.0,44.272851296043655,279.04092769440655,0.0,35.0,45.035714285714285,284.3460591133005,0.0,0.76286298967063,5.30513141889395,0.0,1.7230943283266729,1.9012018999248377,0.17810757159816482
1497,1497,34205942.0,0.0,248.0,65.0,214.0,0.0,248.0,65.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,1498,34208271.0,0.0,100.0,54.0,279.0,0.0,100.0,62.35714285714285,340.7142857142857,0.0,8.357142857142847,61.71428571428572,0.0,15.476190476190457,22.11981566820277,6.643625192012312
1499,1499,34277343.0,0.0,410.1123348017621,81.39867841409692,166.23568281938327,0.0,413.7894736842105,81.52631578947368,163.57894736842104,3.677138882448446,0.12763737537676434,-2.6567354509622305,0.8966174802388917,0.15680521829536193,-1.5981739936357708,-2.6515966921700245
1500,1500,34277387.0,0.0,338.352422907489,66.11894273127753,131.27753303964758,0.0,348.7894736842105,67.42105263157895,129.89473684210526,10.437050776721549,1.3021099003014172,-1.3827961975423193,3.0846685497432382,1.9693447089640996,-1.0533380430943171,-6.107351301801655
1501,1501,34277434.0,0.0,341.74449339207047,66.36563876651982,128.87224669603523,0.0,351.6842105263158,67.63157894736842,127.84210526315788,9.939717134245313,1.2659401808486024,-1.0301414328773575,2.908522983234101,1.9075235383513622,-0.7993508759935741,-5.615397397579037
1502,1502,34277533.0,0.0,354.98017621145374,70.73348017621146,144.91850220264317,0.0,365.10526315789474,71.89473684210526,143.21052631578948,10.125086946441002,1.1612566658938022,-1.7079758868536885,2.8522964449737933,1.6417355161952671,-1.1785768282819975,-5.672608789451058
1503,1503,34277741.0,0.0,288.40969162995594,59.01321585903084,129.6123348017621,0.0,301.60075329566854,60.74199623352165,128.4858757062147,13.191061665712596,1.7287803744908032,-1.1264590955474034,4.5737234387523245,2.9294800314229046,-0.8690986836015926,-8.372302153776822
1504,1504,34311343.0,0.0,202.0,59.37665198237885,216.62334801762117,0.0,202.0,78.45864661654136,353.6278195488722,0.0,19.081994634162506,137.00447153125103,0.0,32.13720207704781,63.245477823612276,31.108275746564466
1505,1505,34311445.0,0.0,181.0,41.38325991189427,113.56607929515418,0.0,181.0,47.33458646616541,154.37781954887217,0.0,5.951326554271141,40.811740253717986,0.0,14.380999870337972,35.936558263713344,21.55555839337537
1506,1506,34315770.0,0.0,100.0,46.79295154185022,231.6079295154185,0.0,100.0,46.85714285714285,232.14285714285717,0.0,0.064191315292625,0.5349276274386625,0.0,0.1371815907684605,0.23096257047755853,0.09378097970909802
1507,1507,34316869.0,0.0,199.0,49.73049645390071,150.5,0.0,199.0,49.48212351029253,148.87215601300107,0.0,-0.24837294360818163,-1.6278439869989256,0.0,-0.4994378928801142,-1.081623911627193,-0.5821860187470789
1508,1508,343840.0,0.0,,8.0,55.0,0.0,,8.0,55.0,,0.0,0.0,,0.0,0.0,
1509,1509,34435701.0,0.0,99.0,46.817438692098094,234.44959128065395,0.0,99.0,46.85714285714285,234.7142857142857,0.0,0.03970416504475338,0.26469443363174605,0.0,0.08480635881401753,0.11290036045099637,0.028094001636978838
1510,1510,34438452.0,0.0,60.0,36.0,195.0,0.0,60.0,36.51412429378531,198.67419962335217,0.0,0.5141242937853079,3.674199623352166,0.0,1.4281230382925219,1.8842049350523928,0.456081896759871
1511,1511,34471739.0,0.0,200.0,126.27421555252388,693.8308321964529,0.0,200.0,123.51294697903822,674.1072749691739,0.0,-2.7612685734856655,-19.723557227279002,0.0,-2.1867239969802963,-2.842704058688246,-0.6559800617079499
1512,1512,34477067.0,0.0,,82.86123348017621,586.9559471365639,0.0,,91.84586466165412,650.7406015037594,,8.984631181477909,63.78465436719557,,10.84298507772926,10.867025826787499,
1513,1513,34496089.0,0.0,150.0,59.82781456953642,274.9668874172185,0.0,150.0,59.0,270.0,0.0,-0.8278145695364216,-4.966887417218516,0.0,-1.3836617223821084,-1.8063583815028803,-0.4226966591207719
1514,1514,34498934.0,0.0,,94.28523489932886,668.6073825503356,0.0,,105.6948051948052,748.7922077922078,,11.409570295476342,80.1848252418722,,12.101120931245152,11.992811825680903,
1515,1515,34503998.0,0.0,302.0,85.62775330396475,305.3678414096916,0.0,302.0,86.47368421052632,311.25375939849624,0.0,0.8459309065615628,5.885917988804636,0.0,0.9879167371805775,1.9274845581751658,0.9395678209945884
1516,1516,34509104.0,0.0,195.0,223.84340044742729,1389.503355704698,0.0,195.0,170.26116071428572,1011.9040178571428,0.0,-53.58223973314156,-377.59933784755515,0.0,-23.93737748177485,-27.175129609964316,-3.2377521281894666
1517,1517,34515341.0,0.0,90.0,22.169603524229075,68.431718061674,0.0,90.0,22.8796992481203,71.89661654135338,0.0,0.7100957238912251,3.464898479679377,0.0,3.2030149890374187,5.063293130470057,1.8602781414326381
1518,1518,34532621.0,0.0,249.28354430379747,157.44050632911393,864.7898734177215,0.0,249.2583621683968,153.7923875432526,838.6055363321799,-0.025182135400683592,-3.648118785861328,-26.184337085541642,-0.01010180414074768,-2.317141167111908,-3.027826514903437,-0.700583543650781
1519,1519,34535814.0,0.0,95.0,30.0,115.0,0.0,95.0,30.0,115.00187969924812,0.0,0.0,0.0018796992481213692,0.0,0.0,0.0016345210853229296,0.0016345210853229296
1520,1520,34538510.0,0.0,100.0,32.0,125.0,0.0,100.0,32.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,1521,34540591.0,0.0,100.0,32.0,125.0,0.0,100.0,32.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,1522,34567529.0,0.0,125.0,48.28854625550661,217.2687224669604,0.0,125.0,53.60714285714285,255.53571428571428,0.0,5.318596601636237,38.266991818753866,0.0,11.014199047314928,17.612747653806014,6.598548606491086
1523,1523,34576857.0,0.0,125.0,45.25991189427313,195.0660792951542,0.0,125.0,46.85714285714285,205.7142857142857,0.0,1.597230962869716,10.648206419131498,0.0,3.52901916071078,5.458768873403003,1.9297497126922232
1524,1524,34596243.0,0.0,100.0,31.31205673758865,122.03073286052008,0.0,100.0,40.93722943722944,189.75974025974023,0.0,9.625172699640789,67.72900739922015,0.0,30.73950964098191,55.50159850030053,24.76208885931862
1525,1525,34640936.0,0.0,200.0,148.0,850.0,0.0,200.0,148.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,1526,34665276.0,0.0,,16.427312775330396,116.931718061674,0.0,,16.785714285714285,119.48684210526316,,0.3584015103838887,2.55512404358916,,2.1817415622725322,2.1851419665633367,
1527,1527,34668224.0,0.0,75.0,31.251101321585903,146.79955947136563,0.0,75.0,31.5,148.53571428571428,0.0,0.24889867841409696,1.7361548143486516,0.0,0.79644770228362,1.1826703163147445,0.38622261403112446
1528,1528,34668644.0,0.0,125.0,47.12114537444934,206.83480176211452,0.0,125.0,54.47556390977444,258.6296992481203,0.0,7.354418535325102,51.794897486005766,0.0,15.607469803382399,25.041674343361365,9.434204539978966
1529,1529,34743525.0,0.0,,60.0,422.0,0.0,,60.0,422.0,,0.0,0.0,,0.0,0.0,
1530,1530,34743576.0,0.0,,42.01101321585903,298.59911894273125,0.0,,41.94736842105263,297.94736842105266,,-0.06364479480640028,-0.6517505216785935,,-0.1514955006664171,-0.21826940547791557,
1531,1531,34756927.0,0.0,70.0,19.0177304964539,65.17966903073287,0.0,70.0,19.25757575757576,66.64502164502164,0.0,0.2398452611218609,1.4653526142887756,0.0,1.2611665790856754,2.2481743710570963,0.9870077919714209
1532,1532,34781423.0,0.0,100.0,53.3112426035503,279.8343195266272,0.0,100.0,52.18201516793066,271.36511375948,0.0,-1.1292274356196401,-8.46920576714723,0.0,-2.1181787939499994,-3.026507178059464,-0.9083283841094647
1533,1533,34796564.0,0.0,150.0,38.543596730245234,122.59128065395096,0.0,150.0,38.566502463054185,121.38177339901478,0.0,0.02290573280895103,-1.2095072549361845,0.0,0.05942811453031018,-0.9866176847849119,-1.0460457993152221
1534,1534,34829644.0,0.0,15.0,15.58590308370044,94.9295154185022,0.0,15.0,15.736842105263158,95.69548872180452,0.0,0.1509390215627171,0.7659733033023173,0.0,0.9684329534973652,0.8068863513370738,-0.16154660216029149
1535,1535,34857723.0,0.0,150.0,61.279735682819386,285.6828193832599,0.0,150.0,65.82142857142857,314.2857142857143,0.0,4.541692888609184,28.602894902454352,0.0,7.411410702090397,10.012115871792039,2.6007051697016417
1536,1536,34864776.0,0.0,,30.0,214.0,0.0,,30.0,214.0,,0.0,0.0,,0.0,0.0,
1537,1537,34902040.0,0.0,100.0,28.0,100.0,0.0,100.0,28.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,1538,34908684.0,0.0,100.0,62.44273127753304,343.79295154185024,0.0,100.0,75.31954887218045,434.0263157894737,0.0,12.876817594647406,90.23336424762346,0.0,20.621803901266084,26.246426473533813,5.624622572267729
1539,1539,34908686.0,0.0,115.0,29.34361233480176,94.43832599118944,0.0,115.0,33.597744360902254,123.7687969924812,0.0,4.254132026100493,29.330471001291755,0.0,14.497642545035458,31.057804862009224,16.560162316973766
1540,1540,34925053.0,0.0,300.0,64.0,150.0,0.0,300.0,64.02255639097744,150.33646616541353,0.0,0.02255639097744222,0.33646616541352614,0.0,0.03524436090225347,0.22431077694235077,0.1890664160400973
1541,1541,34965852.0,0.0,175.0,57.68722466960352,233.4801762114537,0.0,175.0,73.25,344.6428571428572,0.0,15.562775330396477,111.16268093140351,0.0,26.9778541428026,47.611185983827546,20.633331841024948
1542,1542,34970290.0,0.0,,15.0,105.50331125827816,0.0,,15.0,106.43126177024482,,0.0,0.9279505119666567,,0.0,0.8795463392565761,
1543,1543,34992023.0,0.0,119.0,51.2863436123348,243.79735682819384,0.0,119.0,51.735849056603776,247.011320754717,0.0,0.4495054442689792,3.2139639265231494,0.0,0.8764622560475716,1.3182931793588142,0.44183092331124263
1544,1544,35000077.0,0.0,125.0,71.0,375.0,0.0,125.0,71.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,1545,35006160.0,0.0,25.0,31.31057268722467,194.5704845814978,0.0,25.0,32.857142857142854,206.07142857142856,0.0,1.5465701699181835,11.50094398993076,0.0,4.939450278880445,5.9109396857741165,0.9714894068936717
1546,1546,35009366.0,0.0,175.0,69.46255506607929,317.1563876651982,0.0,175.0,70.81203007518798,326.1842105263158,0.0,1.3494750091086871,9.027822861117556,0.0,1.9427373609060883,2.8464893699847704,0.9037520090786821
1547,1547,35009494.0,0.0,,33.0,235.0,0.0,,33.0,235.0,,0.0,0.0,,0.0,0.0,
1548,1548,35033598.0,0.0,181.0,50.019823788546255,173.12995594713655,0.0,181.0,51.11842105263158,181.1860902255639,0.0,1.0985972640853277,8.05613427842735,0.0,2.196323739023025,4.6532295548479246,2.4569058158248995
1549,1549,35039257.0,0.0,550.0,275.5386313465784,1402.9381898454749,0.0,550.0,282.8757062146893,1454.7024482109227,0.0,7.337074868110847,51.76425836544786,0.0,2.6628116835211086,3.6897034195889544,1.0268917360678458
1550,1550,35041172.0,0.0,200.0,70.0,298.0,0.0,200.0,70.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,1551,35056247.0,0.0,,14.0,100.0,0.0,,14.0,100.0,,0.0,0.0,,0.0,0.0,
1552,1552,35115858.0,0.0,100.0,26.624113475177303,88.62884160756501,0.0,100.0,27.568181818181817,94.54545454545456,0.0,0.9440683430045134,5.916612937889553,0.0,3.54591466072553,6.675719585828971,3.129804925103441
1553,1553,35127674.0,0.0,,53.16024653312789,374.78274268104775,0.0,,51.67994505494506,363.7815934065934,,-1.480301478182831,-11.001149274454349,,-2.78460235744082,-2.935340404351724,
1554,1554,35131306.0,0.0,25.0,12.08157894736842,59.66052631578948,0.0,25.0,12.750596658711215,65.0692124105012,0.0,0.6690177113427946,5.408686094711712,0.0,5.537502293841472,9.06576999687023,3.5282677030287584
1555,1555,35159807.0,0.0,140.0,75.91489361702128,397.6548463356974,0.0,140.0,71.02489177489177,363.31277056277054,0.0,-4.890001842129507,-34.342075772926876,0.0,-6.441426193388083,-8.636151700244975,-2.1947255068568916
1556,1556,35162322.0,0.0,85.0,53.0,289.0,0.0,85.0,53.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,1557,35182632.0,0.0,125.0,53.32378854625551,252.48237885462555,0.0,125.0,71.59962406015038,381.7612781954887,0.0,18.27583551389487,129.27889934086318,0.0,34.27332530591214,51.20313739411472,16.92981208820258
1558,1558,35187108.0,0.0,,46.319383259911895,327.1828193832599,0.0,,46.78383458646616,331.8872180451128,,0.46445132655426846,4.704398661852849,,1.0027148331144509,1.437850150787455,
1559,1559,35194074.0,0.0,300.0,100.61453744493392,414.20704845814976,0.0,300.0,102.10714285714286,424.1071428571428,0.0,1.4926054122089454,9.90009439899302,0.0,1.4834888179313497,2.390131803851545,0.9066429859201954
1560,1560,35220880.0,0.0,,0.0,295.0,0.0,,0.0,295.0,,0.0,0.0,,,0.0,
1561,1561,35227294.0,0.0,28.0,12.748166259168704,61.62102689486552,0.0,28.0,12.36759776536313,62.960893854748605,0.0,-0.38056849380557445,1.3398669598830821,0.0,-2.9852802832082843,2.1743664904661375,5.159646773674422
1562,1562,35233615.0,0.0,50.0,21.0,97.0,0.0,50.0,21.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,1563,35260624.0,0.0,,0.0,451.0,0.0,,0.0,451.0,,0.0,0.0,,,0.0,
1564,1564,35263671.0,0.0,99.0,102.83480176211454,627.6497797356828,0.0,99.0,105.18233082706767,643.6860902255639,0.0,2.347529064953136,16.03631048988109,0.0,2.2828157634646127,2.5549774743224374,0.2721617108578247
1565,1565,35263990.0,0.0,85.0,31.76431718061674,138.30396475770925,0.0,85.0,39.25047080979285,193.49340866290015,0.0,7.486153629176112,55.1894439051909,0.0,23.56780908151969,39.90445537976854,16.33664629824885
1566,1566,35275914.0,0.0,119.0,51.29801324503311,243.8807947019868,0.0,119.0,51.71428571428572,246.8571428571429,0.0,0.4162724692526112,2.976348155156103,0.0,0.811478735568607,1.2204110449915044,0.4089323094228975
1567,1567,35313993.0,0.0,150.0,56.0,250.0,0.0,150.0,56.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,1568,35336401.0,0.0,66.98237885462555,23.112334801762117,96.67180616740087,0.0,67.36842105263158,26.223684210526315,118.3796992481203,0.3860421980060238,3.111349408764198,21.70789308071943,0.5763339621661782,13.461856776698236,22.455247234265126,8.417056495400713
1569,1569,35355489.0,0.0,,0.0,195.0,0.0,,0.0,195.0,,0.0,0.0,,,0.0,
1570,1570,35377508.0,0.0,100.0,34.82603550295858,148.7076923076923,0.0,100.0,35.0,150.0,0.0,0.1739644970414176,1.292307692307702,0.0,0.4995242626070336,0.8690254500310431,0.36950118742400956
1571,1571,3537871.0,0.0,300.0,164.0,860.0,0.0,300.0,170.28571428571428,905.1785714285714,0.0,6.285714285714278,45.178571428571445,0.0,3.832752613240413,5.2533222591362145,1.4205696458958017
1572,1572,35379581.0,0.0,100.0,41.77092511013216,195.55726872246697,0.0,100.0,69.51977401129943,391.2485875706215,0.0,27.74884890116727,195.69131884815454,0.0,66.43101350522011,100.06854775921308,33.63753425399297
1573,1573,35427919.0,0.0,300.0,84.0,295.0,0.0,300.0,84.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574,1574,35428476.0,0.0,25.0,18.0,99.0,0.0,25.0,18.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,1575,35448205.0,0.0,379.0,120.4977973568282,474.6806167400881,0.0,379.0,119.93408662900188,470.4105461393597,0.0,-0.5637107278263187,-4.270070600728388,0.0,-0.4678182839782632,-0.8995670878776307,-0.43174880389936754
1576,1576,35452775.0,0.0,150.0,66.62251655629139,319.3598233995585,0.0,150.0,68.09416195856873,329.90583804143125,0.0,1.4716454022773462,10.546014641872773,0.0,2.208930971609138,3.30223586975072,1.0933048981415818
1577,1577,35461307.0,0.0,150.0,72.33628318584071,362.5221238938053,0.0,150.0,74.0,375.0,0.0,1.6637168141592866,12.477876106194685,0.0,2.299975532175182,3.441962651043572,1.14198711886839
1578,1578,35461511.0,0.0,,0.0,233.1855791962175,0.0,,0.0,226.1105092091008,,0.0,-7.075069987116706,,,-3.034094137169298,
1579,1579,35461943.0,0.0,125.0,40.54845814977973,160.4933920704846,0.0,125.0,40.392857142857146,158.92857142857142,0.0,-0.1556010069225806,-1.5648206419131725,0.0,-0.38374087208893265,-0.9750062739193296,-0.5912654018303969
1580,1580,35468190.0,0.0,30.0,8.024523160762943,28.16348773841962,0.0,30.0,8.05295566502463,28.338669950738915,0.0,0.028432504261687086,0.17518221231929587,0.0,0.3543201719537915,0.6220188846863544,0.26769871273256285
1581,1581,35511313.0,0.0,15.0,0.0,61.69823788546256,0.0,15.0,0.0,65.38533834586467,0.0,0.0,3.6871004604021067,0.0,,5.976022309173383,
1582,1582,35521154.0,0.0,109.0,36.0,149.0,0.0,109.0,36.05748373101952,149.1062906724512,0.0,0.05748373101952353,0.10629067245119472,0.0,0.1596770306097876,0.07133602177932531,-0.0883410088304623
1583,1583,35537751.0,0.0,35.0,31.444933920704845,188.54625550660796,0.0,35.0,31.5,188.92857142857144,0.0,0.05506607929515539,0.38231592196348174,0.0,0.17511908097506687,0.20277036048063163,0.027651279505564758
1584,1584,35545721.0,0.0,100.0,38.03303964757709,168.6806167400881,0.0,100.0,62.1203007518797,341.9605263157895,0.0,24.087261104302605,173.27990957570137,0.0,63.332463898496464,102.72662794605505,39.39416404755858
1585,1585,35559125.0,0.0,30.0,20.52863436123348,117.6431718061674,0.0,30.0,20.571428571428573,117.85714285714286,0.0,0.042794210195093996,0.21397105097545932,0.0,0.2084610668301789,0.18188140262658403,-0.026579664203594866
1586,1586,35562620.0,0.0,125.0,38.80837004405287,150.72907488986783,0.0,125.0,42.65037593984962,179.30263157894737,0.0,3.8420058957967456,28.57355668907954,0.0,9.899941408091959,18.95689780485761,9.056956396765653
1587,1587,35598758.0,0.0,99.0,38.11920529801324,169.36423841059602,0.0,99.0,38.29001883239172,170.60263653483992,0.0,0.1708135343784818,1.2383981242439006,0.0,0.4481036082548776,0.7312040226825253,0.28310041442764766
1588,1588,35601312.0,0.0,135.0,56.15638766519824,263.0550660792952,0.0,135.0,55.49624060150376,257.5488721804512,0.0,-0.6601470636944811,-5.506193898844003,0.0,-1.1755511548040574,-2.093171586052716,-0.9176204312486587
1589,1589,35603213.0,0.0,10.0,8.519823788546255,53.25991189427313,0.0,10.0,9.407894736842104,58.86654135338346,0.0,0.8880709482958498,5.60662945911033,0.0,10.423583519294619,10.52692214406985,0.10333862477523148
1590,1590,35615841.0,0.0,196.0,64.62995594713657,261.3898678414097,0.0,196.0,64.68361581920904,261.6290018832392,0.0,0.05365987207247258,0.2391340418295158,0.0,0.08302631695488566,0.09148558197925372,0.008459265024368057
