,id,index_x,available_x,max_nights_x,min_nights_x,available_for_checkin_x,available_for_checkout_x,bookable_x,index_y,available_y,max_nights_y,min_nights_y,available_for_checkin_y,available_for_checkout_y,bookable_y
1104,28664923.0,50.08064516129032,0.0,1125.0,181.0,0.0,0.0,0.0,31.080645161290324,0.0,1125.0,181.0,0.0,0.0,0.0
1105,28718447.0,50.08064516129032,0.0,60.0,2.0,0.0,0.0,0.0,31.080645161290324,0.0,60.0,2.0,0.0,0.0,0.0
1106,28754593.0,39.078947368421055,0.8928571428571429,1125.0,2.0,0.8571428571428571,0.8928571428571429,0.8928571428571429,20.07894736842105,0.6635338345864662,1125.0,2.0,0.6090225563909775,0.6334586466165414,0.6597744360902256
1107,2875903.0,50.08064516129032,0.7857142857142857,1125.0,3.774193548387097,0.6866359447004609,0.7857142857142857,0.7857142857142857,31.080645161290324,0.7788018433179723,1125.0,3.774193548387097,0.7592165898617511,0.7546082949308756,0.771889400921659
1108,28765760.0,39.078947368421055,0.48872180451127817,1125.0,1.2161654135338347,0.42857142857142855,0.47368421052631576,0.48872180451127817,20.07894736842105,0.3101503759398496,1125.0,1.2575187969924813,0.3101503759398496,0.2800751879699248,0.3101503759398496
1109,28781056.0,39.078947368421055,1.0,302.55827067669173,2.9285714285714284,0.7387218045112782,0.768796992481203,0.8533834586466166,20.07894736842105,0.8533834586466166,386.5996240601504,2.1503759398496243,0.6635338345864662,0.5921052631578947,0.7124060150375939
1110,2878222.0,50.08064516129032,0.988479262672811,1125.0,4.0,0.9861751152073732,0.9700460829493087,0.9861751152073732,31.080645161290324,0.5990783410138248,1125.0,4.0,0.4861751152073733,0.4792626728110599,0.5138248847926268
1111,28782860.0,39.078947368421055,0.75,365.0,2.7857142857142856,0.6785714285714286,0.75,0.75,20.07894736842105,0.543233082706767,365.0,2.4661654135338344,0.4943609022556391,0.5131578947368421,0.5394736842105263
1112,28784997.0,39.078947368421055,1.0,1125.0,2.0,1.0,1.0,1.0,20.07894736842105,0.8026315789473685,1125.0,2.0,0.8026315789473685,0.7744360902255639,0.8026315789473685
1113,28799255.0,39.078947368421055,0.75,407.4323308270677,2.0,0.6409774436090225,0.6428571428571429,0.75,20.07894736842105,0.7462406015037594,371.8308270676692,2.0,0.674812030075188,0.6597744360902256,0.7462406015037594
1114,28803913.0,39.078947368421055,0.9342105263157895,1125.0,2.0,0.9210526315789473,0.9342105263157895,0.9342105263157895,20.07894736842105,0.7086466165413534,1125.0,2.0,0.6860902255639098,0.6804511278195489,0.7086466165413534
1115,28840968.0,39.078947368421055,0.17857142857142858,120.0,3.0,0.17857142857142858,0.14285714285714285,0.17857142857142858,20.07894736842105,0.0,120.0,3.0,0.0,0.0,0.0
1116,28843516.0,50.08064516129032,0.793778801843318,1125.0,2.0,0.75,0.7534562211981567,0.7799539170506913,31.080645161290324,0.3548387096774194,1125.0,2.0,0.2695852534562212,0.33986175115207373,0.33755760368663595
1117,28857020.0,39.078947368421055,1.0,1125.0,3.0,0.9642857142857143,1.0,1.0,20.07894736842105,0.8533834586466166,1125.0,3.0,0.8533834586466166,0.8289473684210527,0.8533834586466166
1118,28859550.0,39.078947368421055,0.75,202.89473684210526,3.0601503759398496,0.75,0.7142857142857143,0.75,20.07894736842105,0.07142857142857142,202.89473684210526,3.0601503759398496,0.07142857142857142,0.03571428571428571,0.07142857142857142
1119,28861338.0,39.078947368421055,0.2161654135338346,1125.0,4.857142857142857,0.06766917293233082,0.20300751879699247,0.20300751879699247,20.07894736842105,0.0,1125.0,2.0,0.0,0.0,0.0
1120,28883934.0,39.078947368421055,0.631578947368421,327.156015037594,1.6428571428571428,0.09022556390977443,0.09022556390977443,0.631578947368421,20.07894736842105,0.34022556390977443,346.42105263157896,1.3157894736842106,0.05075187969924812,0.015037593984962405,0.31954887218045114
1121,28886307.0,50.08064516129032,0.2523041474654378,1125.0,1.0,0.2523041474654378,0.22235023041474655,0.2523041474654378,31.080645161290324,0.06682027649769585,1125.0,1.0,0.06682027649769585,0.06105990783410138,0.06682027649769585
1122,28934580.0,39.078947368421055,0.0,1125.0,53.57142857142857,0.0,0.0,0.0,20.07894736842105,0.0,1125.0,90.0,0.0,0.0,0.0
1123,28935522.0,39.078947368421055,0.0,2.0,1.0,0.0,0.0,0.0,20.07894736842105,0.06766917293233082,2.0,1.0,0.06766917293233082,0.06766917293233082,0.06766917293233082
1124,28938354.0,39.078947368421055,0.5357142857142857,1125.0,3.0,0.32142857142857145,0.5714285714285714,0.5357142857142857,20.07894736842105,0.8026315789473685,1125.0,3.0,0.731203007518797,0.7744360902255639,0.8026315789473685
1125,28972679.0,50.08064516129032,0.0967741935483871,1125.0,180.0,0.0967741935483871,0.0967741935483871,0.0967741935483871,31.080645161290324,0.0967741935483871,1125.0,180.0,0.0967741935483871,0.0967741935483871,0.0967741935483871
1126,28989605.0,39.078947368421055,0.9154135338345865,28.0,2.2857142857142856,0.8872180451127819,0.7650375939849624,0.9154135338345865,20.07894736842105,0.5639097744360902,28.0,2.193609022556391,0.4548872180451128,0.39285714285714285,0.4906015037593985
1127,28989971.0,50.08064516129032,0.20967741935483872,1125.0,2.0,0.20967741935483872,0.20967741935483872,0.20967741935483872,31.080645161290324,0.31797235023041476,1125.0,2.0,0.31797235023041476,0.2834101382488479,0.31797235023041476
1128,29007277.0,39.078947368421055,0.5112781954887218,1125.0,2.526315789473684,0.3684210526315789,0.5,0.4943609022556391,20.07894736842105,0.4924812030075188,1125.0,2.526315789473684,0.40977443609022557,0.4605263157894737,0.48872180451127817
1129,29026998.0,39.078947368421055,0.4793233082706767,1125.0,2.0,0.4793233082706767,0.44360902255639095,0.4793233082706767,20.07894736842105,0.07706766917293233,1125.0,2.0,0.041353383458646614,0.020676691729323307,0.041353383458646614
1130,29072727.0,50.08064516129032,0.35599078341013823,365.0,1.0,0.35599078341013823,0.3444700460829493,0.35599078341013823,31.080645161290324,0.1728110599078341,365.0,1.0,0.1728110599078341,0.1935483870967742,0.1728110599078341
