,id,day_of_week_x,index_x,cleaning_fee_x,service_fee_x,total_price_x,day_of_week_y,index_y,cleaning_fee_y,service_fee_y,total_price_y,cleaning_fee_delta,service_fee_delta,total_price_delta,cleaning_fee_delta_pct,service_fee_delta_pct,total_price_delta_pct,display_price_delta_pct,zipcode,City,Metro,CountyName,State
0,269204.0,0,0.0,150.0,60.31147540983606,274.88524590163934,0,0.0,150.0,55.949748743718594,247.04020100502512,0.0,-4.36172666611747,-27.845044896614212,0.0,-7.232001267550031,-10.129697869116573,-2.8976966015665413,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL
1,269204.0,0,0.0,150.0,60.31147540983606,274.88524590163934,1,0.0,150.0,50.66,210.535,0.0,-9.651475409836067,-64.35024590163934,0.0,-16.002718129926613,-23.409858062977097,-7.407139933050484,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL
2,269204.0,0,0.0,150.0,60.31147540983606,274.88524590163934,2,0.0,150.0,50.130434782608695,206.22282608695653,0.0,-10.181040627227368,-68.6624198146828,0.0,-16.88076863987142,-24.978575910637232,-8.097807270765813,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL
3,269204.0,0,0.0,150.0,60.31147540983606,274.88524590163934,3,0.0,150.0,52.294117647058826,221.01069518716577,0.0,-8.017357762777237,-53.87455071447357,0.0,-13.293254241082128,-19.598924102951383,-6.305669861869255,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL
4,269204.0,0,0.0,150.0,60.31147540983606,274.88524590163934,4,0.0,150.0,59.189473684210526,267.9684210526316,0.0,-1.1220017256255375,-6.916824849007753,0.0,-1.8603453455601464,-2.5162590397750058,-0.6559136942148593,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL
5,269204.0,0,0.0,150.0,60.31147540983606,274.88524590163934,5,0.0,150.0,59.28125,268.625,0.0,-1.0302254098360635,-6.260245901639337,0.0,-1.7081747757542776,-2.2774033874045774,-0.5692286116502998,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL
6,269204.0,0,0.0,150.0,60.31147540983606,274.88524590163934,6,0.0,150.0,55.83673469387755,246.24489795918367,0.0,-4.474740715958511,-28.640347942455662,0.0,-7.419385258860266,-10.419019707119487,-2.999634448259221,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL
7,269204.0,1,0.0,150.0,50.53174603174603,207.43650793650792,0,0.0,150.0,55.949748743718594,247.04020100502512,0.0,5.418002711972562,39.6036930685172,0.0,10.721978038456776,19.091959010724903,8.369980972268127,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL
8,269204.0,1,0.0,150.0,50.53174603174603,207.43650793650792,1,0.0,150.0,50.66,210.535,0.0,0.12825396825396496,3.098492063492074,0.0,0.25380870111511833,1.493706240195896,1.2398975390807778,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL
9,269204.0,1,0.0,150.0,50.53174603174603,207.43650793650792,2,0.0,150.0,50.130434782608695,206.22282608695653,0.0,-0.4013112491373363,-1.2136818495513921,0.0,-0.7941764942878022,-0.5850859434651084,0.2090905508226938,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL
10,269204.0,1,0.0,150.0,50.53174603174603,207.43650793650792,3,0.0,150.0,52.294117647058826,221.01069518716577,0.0,1.7623716153127944,13.574187250657843,0.0,3.4876523249475753,6.543779292125677,3.056126967178102,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL
11,269204.0,1,0.0,150.0,50.53174603174603,207.43650793650792,4,0.0,150.0,59.189473684210526,267.9684210526316,0.0,8.657727652464494,60.53191311612366,0.0,17.133244608301027,29.18093527425329,12.047690665952263,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL
12,269204.0,1,0.0,150.0,50.53174603174603,207.43650793650792,5,0.0,150.0,59.28125,268.625,0.0,8.749503968253968,61.18849206349208,0.0,17.314865713836973,29.497455714121752,12.18259000028478,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL
13,269204.0,1,0.0,150.0,50.53174603174603,207.43650793650792,6,0.0,150.0,55.83673469387755,246.24489795918367,0.0,5.304988662131521,38.80839002267575,0.0,10.498328434562143,18.708563120699182,8.210234686137039,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL
14,269204.0,2,0.0,150.0,49.63076923076923,201.34615384615384,0,0.0,150.0,55.949748743718594,247.04020100502512,0.0,6.318979512949362,45.694047158871285,0.0,12.731979799804977,22.69427366056645,9.962293860761472,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL
15,269204.0,2,0.0,150.0,49.63076923076923,201.34615384615384,1,0.0,150.0,50.66,210.535,0.0,1.0292307692307645,9.188846153846157,0.0,2.0737755734655825,4.563705826170011,2.4899302527044287,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL
16,269204.0,2,0.0,150.0,49.63076923076923,201.34615384615384,2,0.0,150.0,50.130434782608695,206.22282608695653,0.0,0.49966555183946326,4.876672240802691,0.0,1.0067656810156576,2.4220339686890155,1.415268287673358,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL
