,id,index_x,cleaning_fee_x,service_fee_x,total_price_x,index_y,cleaning_fee_y,service_fee_y,total_price_y
80,12358298.0,0.0,150.0,32.0,76.0,0.0,150.0,32.0,76.0
81,12400160.0,0.0,125.0,53.0,250.0,0.0,125.0,53.0,250.0
82,12402247.0,0.0,70.0,28.681198910081743,134.00544959128067,0.0,70.0,31.142857142857142,153.03571428571428
83,1246570.0,0.0,,9.543596730245232,67.06539509536785,0.0,,10.89655172413793,77.25
84,12475053.0,0.0,80.0,26.369193154034228,107.48899755501222,0.0,80.0,26.428571428571427,107.85714285714286
85,12486642.0,0.0,120.0,54.326710816777044,266.73509933774835,0.0,120.0,54.785714285714285,269.75
86,12564400.0,0.0,85.0,22.006607929515418,74.01541850220265,0.0,85.0,22.071428571428573,74.11654135338345
87,12588280.0,0.0,80.0,36.58924205378973,177.03789731051344,0.0,80.0,37.285714285714285,181.85714285714286
88,12624251.0,0.0,50.0,24.185286103542236,120.41961852861036,0.0,50.0,26.399014778325125,136.04679802955664
89,12626099.0,0.0,100.0,31.218543046357617,122.18543046357615,0.0,100.0,32.50282485875706,130.01883239171374
90,12668857.0,0.0,50.0,51.84581497797357,317.6651982378855,0.0,50.0,66.37781954887218,420.6672932330827
91,12696164.0,0.0,,13.93612334801762,98.36123348017621,0.0,,14.0,99.0
92,12696774.0,0.0,95.0,45.3451536643026,224.27186761229314,0.0,95.0,40.933911159263275,192.72697724810402
93,1270976.0,0.0,,18.0,125.0,0.0,,18.0,125.0
94,12746806.0,0.0,354.0,135.0,600.0,0.0,354.0,135.0,600.0
95,12794698.0,0.0,11.85022026431718,49.18942731277533,338.73568281938327,0.0,11.578947368421053,49.89473684210526,344.05263157894734
96,12795374.0,0.0,140.0,50.525885558583106,216.62125340599454,0.0,140.0,50.73645320197044,218.22660098522167
97,12803178.0,0.0,145.0,48.79955947136564,199.3193832599119,0.0,145.0,48.392857142857146,195.64285714285714
98,12810372.0,0.0,150.0,59.0,270.0,0.0,150.0,59.0,270.0
99,12824366.0,0.0,90.0,27.272479564032697,101.99727520435967,0.0,90.0,27.286066584463626,102.14673242909987
100,12828329.0,0.0,150.0,70.0,349.0,0.0,150.0,70.44736842105263,351.7951127819549
101,12862178.0,0.0,200.0,71.7530695770805,309.4106412005457,0.0,200.0,68.76666666666667,290.0604938271605
102,12872450.0,0.0,150.0,92.0,500.0,0.0,150.0,92.0,500.0
103,12887552.0,0.0,100.0,39.0,175.0,0.0,100.0,39.0,175.0
104,12913503.0,0.0,,23.986784140969164,167.55506607929516,0.0,,25.468926553672315,178.24858757062148
105,12968734.0,0.0,,55.0,392.0,0.0,,55.0,392.0
106,13001107.0,0.0,65.0,18.547486033519554,67.73743016759776,0.0,65.0,18.571428571428573,67.85714285714286
107,1301719.0,0.0,150.0,83.72274881516587,440.8767772511848,0.0,150.0,84.0,442.85714285714283
108,13017225.0,0.0,40.0,69.0,450.0,0.0,40.0,69.0,450.0
109,1303778.0,0.0,45.0,36.85022026431718,213.215859030837,0.0,45.0,40.892857142857146,241.96428571428572
110,13059854.0,0.0,200.0,126.33480176211454,695.3083700440528,0.0,200.0,121.75,661.7857142857143
111,13098941.0,0.0,119.0,52.75212464589235,254.82152974504248,0.0,119.0,59.87484035759898,306.09578544061304
112,13106306.0,0.0,125.0,81.0,450.0,0.0,125.0,81.0,450.0
113,13108075.0,0.0,,20.0,145.0,0.0,,20.214285714285715,146.28571428571428
114,13141364.0,0.0,40.0,18.836644591611478,92.44812362030905,0.0,40.0,18.428571428571427,92.56766917293233
115,13153559.0,0.0,150.0,56.0,250.0,0.0,150.0,56.0,250.0
116,13155824.0,0.0,,8.0,55.0,0.0,,8.178571428571429,56.36466165413534
117,13186400.0,0.0,50.0,20.264900662251655,91.64900662251655,0.0,50.0,20.286252354048965,91.86252354048965
118,13187923.0,0.0,350.0,150.3590308370044,716.8502202643172,0.0,350.0,161.57142857142858,796.4285714285714
119,13193274.0,0.0,95.0,44.27533039647577,218.5286343612335,0.0,95.0,51.18609022556391,267.453007518797
120,13202995.0,0.0,150.0,64.0,300.0,0.0,150.0,64.0,300.0
121,13205321.0,0.0,225.0,81.58590308370044,354.18502202643174,0.0,225.0,86.25,387.5
122,13233819.0,0.0,35.0,39.18101545253863,239.73509933774835,0.0,35.0,39.98684210526316,244.9154135338346
123,13249193.0,0.0,350.0,101.59602649006622,369.6247240618101,0.0,350.0,112.12854442344046,443.9319470699433
124,13281931.0,0.0,50.0,25.428256070640177,129.12362030905078,0.0,50.0,26.231203007518797,135.6748120300752
125,13326690.0,0.0,80.0,43.476377952755904,225.39370078740157,0.0,80.0,38.56428571428572,192.57142857142858
126,13329665.0,0.0,10.0,10.0,59.0,0.0,10.0,10.0,59.0
127,13331521.0,0.0,25.0,18.0,99.0,0.0,25.0,18.0,99.0
128,13334972.0,0.0,110.0,37.156028368794324,152.67848699763593,0.0,110.0,35.9457111834962,143.4343105320304
129,13347204.0,0.0,159.0,41.55858310626703,135.14441416893732,0.0,159.0,39.70566502463054,122.01970443349754
130,13366569.0,0.0,10.0,11.033112582781458,70.21412803532009,0.0,10.0,12.343984962406015,79.30263157894737
131,13369010.0,0.0,,12.0,85.0,0.0,,12.0,85.0
132,13378380.0,0.0,200.0,70.18937329700273,297.20708446866485,0.0,200.0,70.71428571428571,300.89285714285717
133,13434604.0,0.0,100.0,39.23788546255506,179.00881057268722,0.0,100.0,39.89473684210526,183.65413533834587
134,13437075.0,0.0,120.0,46.548463356974,212.01654846335697,0.0,120.0,46.57142857142857,212.14285714285714
135,13444353.0,0.0,150.0,48.848017621145374,196.91850220264317,0.0,150.0,49.17857142857143,199.89285714285714
136,13445450.0,0.0,100.0,35.0,150.0,0.0,100.0,35.0,150.0
137,13478283.0,0.0,125.0,49.70860927152318,226.49006622516555,0.0,125.0,50.0,228.57142857142858
138,13493606.0,0.0,120.0,30.0,95.0,0.0,120.0,31.178571428571427,102.46428571428571
139,13509963.0,0.0,150.0,42.75476839237057,153.1198910081744,0.0,150.0,42.58620689655172,151.82758620689654
140,13565508.0,0.0,125.0,61.41942604856512,310.36865342163355,0.0,125.0,61.056497175141246,314.2184557438795
141,13681472.0,0.0,20.0,13.545702592087313,77.72851296043656,0.0,20.0,13.57213316892725,77.86066584463624
142,13709162.0,0.0,30.0,18.0,99.08370044052863,0.0,30.0,18.178571428571427,100.3157894736842
143,13780233.0,0.0,65.0,26.244493392070485,121.78193832599119,0.0,65.0,26.0,120.0
144,13808343.0,0.0,150.0,53.0,225.0,0.0,150.0,53.0,225.0
145,13814787.0,0.0,35.0,20.794701986754966,115.29801324503312,0.0,35.0,20.858757062146893,115.72504708097928
146,13845404.0,0.0,150.0,78.05726872246696,402.9295154185022,0.0,150.0,78.14285714285714,403.57142857142856
147,13863940.0,0.0,30.0,17.634361233480178,95.92070484581498,0.0,30.0,19.522556390977442,109.41165413533835
148,13914289.0,0.0,,18.05726872246696,126.9295154185022,0.0,,18.142857142857142,127.57142857142857
149,13914400.0,0.0,,18.05960264900662,126.94701986754967,0.0,,18.139622641509433,127.54716981132076
150,13925415.0,0.0,75.0,54.90190735694823,313.80108991825614,0.0,75.0,53.758620689655174,305.6551724137931
151,13953976.0,0.0,750.0,1518.0,9999.274231678486,0.0,750.0,1518.0,9999.285714285714
152,13962444.0,0.0,75.0,52.27092511013216,296.80616740088107,0.0,75.0,50.607142857142854,285.7142857142857
153,14012516.0,0.0,,275.0,1950.0,0.0,,275.0,1950.0
154,14025533.0,0.0,99.0,80.77753303964758,475.98237885462555,0.0,99.0,77.36842105263158,451.63157894736844
155,14086848.0,0.0,150.0,48.96238938053097,198.10619469026548,0.0,150.0,46.88301886792453,183.78490566037735
156,14093180.0,0.0,50.0,27.794701986754966,144.2980132450331,0.0,50.0,27.858757062146893,144.7250470809793
157,14111771.0,0.0,,37.66079295154185,265.79074889867843,0.0,,37.0,261.0
158,14121705.0,0.0,25.0,16.248898678414097,90.28414096916299,0.0,25.0,16.411654135338345,91.28007518796993
159,14123730.0,0.0,102.45231607629428,38.17302452316076,166.31607629427793,0.0,103.10344827586206,37.91748768472906,164.10714285714286
160,14217642.0,0.0,120.0,44.36123348017621,193.36123348017622,0.0,120.0,48.92857142857143,225.07142857142858
161,1422931.0,0.0,35.0,24.0,135.0,0.0,35.0,24.0,135.0
162,14266402.0,0.0,75.0,23.229074889867842,87.85903083700441,0.0,75.0,22.571428571428573,89.28571428571429
163,14282684.0,0.0,,25.1784140969163,179.77533039647577,0.0,,25.43609022556391,181.62781954887217
164,14302000.0,0.0,45.0,49.0,300.0,0.0,45.0,49.0,300.0
165,14303611.0,0.0,100.0,35.00440528634361,150.00881057268722,0.0,100.0,36.58270676691729,160.56203007518798
166,14320635.0,0.0,95.0,35.86876640419948,158.35433070866142,0.0,95.0,34.61382598331347,152.2896305125149
167,14358107.0,0.0,250.0,55.42909535452323,140.09657701711492,0.0,250.0,55.75892857142857,142.36160714285714
168,14385247.0,0.0,25.0,42.33480176211454,277.09251101321587,0.0,25.0,45.0,293.75
169,14393782.0,0.0,125.0,40.66519823788546,163.34140969162996,0.0,125.0,43.05075187969925,179.6860902255639
170,14406738.0,0.0,300.0,99.0,400.0,0.0,300.0,99.0,400.0
171,14412028.0,0.0,150.0,56.0,250.0,0.0,150.0,56.0,250.0
172,14417234.0,0.0,200.0,85.0,400.0,0.0,200.0,85.0,400.0
173,14446177.0,0.0,85.0,29.660300136425647,125.33015006821283,0.0,85.0,28.04064039408867,114.58497536945812
174,14505760.0,0.0,125.0,29.33259911894273,84.30176211453744,0.0,125.0,29.150375939849624,83.3157894736842
175,14519467.0,0.0,350.0,247.3149779735683,1402.6982378854625,0.0,350.0,175.35714285714286,891.0714285714286
