,id,day_of_week_x,index_x,available_x,max_nights_x,min_nights_x,available_for_checkin_x,available_for_checkout_x,bookable_x,day_of_week_y,index_y,available_y,max_nights_y,min_nights_y,available_for_checkin_y,available_for_checkout_y,bookable_y,available_delta_pct,available_for_checkin_delta_pct,available_for_checkout_delta_pct,bookable_delta_pct,zipcode,City,Metro,CountyName,State
0,11384046.0,0,33.040462427745666,0.4682080924855491,1125.0,3.0,0.2138728323699422,0.09826589595375723,0.2138728323699422,0,19.4375,0.1484375,1125.0,3.0,0.1484375,0.0703125,0.1484375,-31.977059248554912,-6.54353323699422,-2.795339595375723,-6.54353323699422,4064,Old Orchard Beach,Portland-South Portland,York County,ME
1,11384046.0,0,33.040462427745666,0.4682080924855491,1125.0,3.0,0.2138728323699422,0.09826589595375723,0.2138728323699422,1,20.4375,0.1484375,1125.0,3.0,0.0,0.1484375,0.1484375,-31.977059248554912,-21.38728323699422,5.017160404624277,-6.54353323699422,4064,Old Orchard Beach,Portland-South Portland,York County,ME
2,11384046.0,0,33.040462427745666,0.4682080924855491,1125.0,3.0,0.2138728323699422,0.09826589595375723,0.2138728323699422,2,19.18881118881119,0.13286713286713286,1125.0,3.0,0.0,0.13286713286713286,0.13286713286713286,-33.53409596184163,-21.38728323699422,3.4601236913375635,-8.100569950280933,4064,Old Orchard Beach,Portland-South Portland,York County,ME
3,11384046.0,0,33.040462427745666,0.4682080924855491,1125.0,3.0,0.2138728323699422,0.09826589595375723,0.2138728323699422,3,20.18881118881119,0.08391608391608392,1125.0,3.0,0.0,0.13286713286713286,0.0,-38.42920085694652,-21.38728323699422,3.4601236913375635,-21.38728323699422,4064,Old Orchard Beach,Portland-South Portland,York County,ME
4,11384046.0,0,33.040462427745666,0.4682080924855491,1125.0,3.0,0.2138728323699422,0.09826589595375723,0.2138728323699422,4,16.4375,0.171875,1125.0,3.0,0.0703125,0.0,0.0703125,-29.633309248554912,-14.35603323699422,-9.826589595375722,-14.35603323699422,4064,Old Orchard Beach,Portland-South Portland,York County,ME
5,11384046.0,0,33.040462427745666,0.4682080924855491,1125.0,3.0,0.2138728323699422,0.09826589595375723,0.2138728323699422,5,17.4375,0.0703125,1125.0,3.0,0.0,0.0703125,0.0703125,-39.78955924855491,-21.38728323699422,-2.795339595375723,-14.35603323699422,4064,Old Orchard Beach,Portland-South Portland,York County,ME
6,11384046.0,0,33.040462427745666,0.4682080924855491,1125.0,3.0,0.2138728323699422,0.09826589595375723,0.2138728323699422,6,18.4375,0.0703125,1125.0,3.0,0.0,0.0703125,0.0703125,-39.78955924855491,-21.38728323699422,-2.795339595375723,-14.35603323699422,4064,Old Orchard Beach,Portland-South Portland,York County,ME
7,11384046.0,1,34.040462427745666,0.4913294797687861,1125.0,3.0,0.0,0.2138728323699422,0.2138728323699422,0,19.4375,0.1484375,1125.0,3.0,0.1484375,0.0703125,0.1484375,-34.28919797687861,14.84375,-14.35603323699422,-6.54353323699422,4064,Old Orchard Beach,Portland-South Portland,York County,ME
8,11384046.0,1,34.040462427745666,0.4913294797687861,1125.0,3.0,0.0,0.2138728323699422,0.2138728323699422,1,20.4375,0.1484375,1125.0,3.0,0.0,0.1484375,0.1484375,-34.28919797687861,0.0,-6.54353323699422,-6.54353323699422,4064,Old Orchard Beach,Portland-South Portland,York County,ME
9,11384046.0,1,34.040462427745666,0.4913294797687861,1125.0,3.0,0.0,0.2138728323699422,0.2138728323699422,2,19.18881118881119,0.13286713286713286,1125.0,3.0,0.0,0.13286713286713286,0.13286713286713286,-35.846234690165325,0.0,-8.100569950280933,-8.100569950280933,4064,Old Orchard Beach,Portland-South Portland,York County,ME
10,11384046.0,1,34.040462427745666,0.4913294797687861,1125.0,3.0,0.0,0.2138728323699422,0.2138728323699422,3,20.18881118881119,0.08391608391608392,1125.0,3.0,0.0,0.13286713286713286,0.0,-40.74133958527022,0.0,-8.100569950280933,-21.38728323699422,4064,Old Orchard Beach,Portland-South Portland,York County,ME
11,11384046.0,1,34.040462427745666,0.4913294797687861,1125.0,3.0,0.0,0.2138728323699422,0.2138728323699422,4,16.4375,0.171875,1125.0,3.0,0.0703125,0.0,0.0703125,-31.94544797687861,7.03125,-21.38728323699422,-14.35603323699422,4064,Old Orchard Beach,Portland-South Portland,York County,ME
12,11384046.0,1,34.040462427745666,0.4913294797687861,1125.0,3.0,0.0,0.2138728323699422,0.2138728323699422,5,17.4375,0.0703125,1125.0,3.0,0.0,0.0703125,0.0703125,-42.10169797687861,0.0,-14.35603323699422,-14.35603323699422,4064,Old Orchard Beach,Portland-South Portland,York County,ME
13,11384046.0,1,34.040462427745666,0.4913294797687861,1125.0,3.0,0.0,0.2138728323699422,0.2138728323699422,6,18.4375,0.0703125,1125.0,3.0,0.0,0.0703125,0.0703125,-42.10169797687861,0.0,-14.35603323699422,-14.35603323699422,4064,Old Orchard Beach,Portland-South Portland,York County,ME
14,11384046.0,2,28.040462427745666,0.3352601156069364,1125.0,3.0,0.0,0.2138728323699422,0.2138728323699422,0,19.4375,0.1484375,1125.0,3.0,0.1484375,0.0703125,0.1484375,-18.682261560693643,14.84375,-14.35603323699422,-6.54353323699422,4064,Old Orchard Beach,Portland-South Portland,York County,ME
15,11384046.0,2,28.040462427745666,0.3352601156069364,1125.0,3.0,0.0,0.2138728323699422,0.2138728323699422,1,20.4375,0.1484375,1125.0,3.0,0.0,0.1484375,0.1484375,-18.682261560693643,0.0,-6.54353323699422,-6.54353323699422,4064,Old Orchard Beach,Portland-South Portland,York County,ME
16,11384046.0,2,28.040462427745666,0.3352601156069364,1125.0,3.0,0.0,0.2138728323699422,0.2138728323699422,2,19.18881118881119,0.13286713286713286,1125.0,3.0,0.0,0.13286713286713286,0.13286713286713286,-20.239298273980356,0.0,-8.100569950280933,-8.100569950280933,4064,Old Orchard Beach,Portland-South Portland,York County,ME
17,11384046.0,2,28.040462427745666,0.3352601156069364,1125.0,3.0,0.0,0.2138728323699422,0.2138728323699422,3,20.18881118881119,0.08391608391608392,1125.0,3.0,0.0,0.13286713286713286,0.0,-25.13440316908525,0.0,-8.100569950280933,-21.38728323699422,4064,Old Orchard Beach,Portland-South Portland,York County,ME
18,11384046.0,2,28.040462427745666,0.3352601156069364,1125.0,3.0,0.0,0.2138728323699422,0.2138728323699422,4,16.4375,0.171875,1125.0,3.0,0.0703125,0.0,0.0703125,-16.338511560693643,7.03125,-21.38728323699422,-14.35603323699422,4064,Old Orchard Beach,Portland-South Portland,York County,ME
19,11384046.0,2,28.040462427745666,0.3352601156069364,1125.0,3.0,0.0,0.2138728323699422,0.2138728323699422,5,17.4375,0.0703125,1125.0,3.0,0.0,0.0703125,0.0703125,-26.494761560693643,0.0,-14.35603323699422,-14.35603323699422,4064,Old Orchard Beach,Portland-South Portland,York County,ME
