,Unnamed: 0,id,day_of_week_x,index_x,available_x,max_nights_x,min_nights_x,available_for_checkin_x,available_for_checkout_x,bookable_x,day_of_week_y,index_y,available_y,max_nights_y,min_nights_y,available_for_checkin_y,available_for_checkout_y,bookable_y,available_delta_pct,available_for_checkin_delta_pct,available_for_checkout_delta_pct,bookable_delta_pct,zipcode,City,Metro,CountyName,State
0,2156,11384046.0,0,41.078947368421055,0.5,1125.0,3.0,0.25,0.0,0.25,0,20.07894736842105,0.25,1125.0,3.0,0.25,0.1184210526315789,0.25,-25.0,0.0,11.84210526315789,0.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
1,2157,11384046.0,0,41.078947368421055,0.5,1125.0,3.0,0.25,0.0,0.25,1,21.07894736842105,0.25,1125.0,3.0,0.0,0.25,0.25,-25.0,-25.0,25.0,0.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
2,2158,11384046.0,0,41.078947368421055,0.5,1125.0,3.0,0.25,0.0,0.25,2,22.07894736842105,0.25,1125.0,3.0,0.0,0.25,0.25,-25.0,-25.0,25.0,0.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
3,2159,11384046.0,0,41.078947368421055,0.5,1125.0,3.0,0.25,0.0,0.25,3,23.07894736842105,0.1578947368421052,1125.0,3.0,0.0,0.25,0.0,-34.21052631578948,-25.0,25.0,-25.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
4,2160,11384046.0,0,41.078947368421055,0.5,1125.0,3.0,0.25,0.0,0.25,4,17.07894736842105,0.2894736842105263,1125.0,3.0,0.1184210526315789,0.0,0.1184210526315789,-21.052631578947366,-13.15789473684211,0.0,-13.15789473684211,4064,Old Orchard Beach,Portland-South Portland,York County,ME
5,2161,11384046.0,0,41.078947368421055,0.5,1125.0,3.0,0.25,0.0,0.25,5,18.07894736842105,0.1184210526315789,1125.0,3.0,0.0,0.1184210526315789,0.1184210526315789,-38.15789473684211,-25.0,11.84210526315789,-13.15789473684211,4064,Old Orchard Beach,Portland-South Portland,York County,ME
6,2162,11384046.0,0,41.078947368421055,0.5,1125.0,3.0,0.25,0.0,0.25,6,19.07894736842105,0.1184210526315789,1125.0,3.0,0.0,0.1184210526315789,0.1184210526315789,-38.15789473684211,-25.0,11.84210526315789,-13.15789473684211,4064,Old Orchard Beach,Portland-South Portland,York County,ME
7,2163,11384046.0,1,42.078947368421055,0.5,1125.0,3.0,0.0,0.25,0.25,0,20.07894736842105,0.25,1125.0,3.0,0.25,0.1184210526315789,0.25,-25.0,25.0,-13.15789473684211,0.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
8,2164,11384046.0,1,42.078947368421055,0.5,1125.0,3.0,0.0,0.25,0.25,1,21.07894736842105,0.25,1125.0,3.0,0.0,0.25,0.25,-25.0,0.0,0.0,0.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
9,2165,11384046.0,1,42.078947368421055,0.5,1125.0,3.0,0.0,0.25,0.25,2,22.07894736842105,0.25,1125.0,3.0,0.0,0.25,0.25,-25.0,0.0,0.0,0.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
10,2166,11384046.0,1,42.078947368421055,0.5,1125.0,3.0,0.0,0.25,0.25,3,23.07894736842105,0.1578947368421052,1125.0,3.0,0.0,0.25,0.0,-34.21052631578948,0.0,0.0,-25.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
11,2167,11384046.0,1,42.078947368421055,0.5,1125.0,3.0,0.0,0.25,0.25,4,17.07894736842105,0.2894736842105263,1125.0,3.0,0.1184210526315789,0.0,0.1184210526315789,-21.052631578947366,11.84210526315789,-25.0,-13.15789473684211,4064,Old Orchard Beach,Portland-South Portland,York County,ME
12,2168,11384046.0,1,42.078947368421055,0.5,1125.0,3.0,0.0,0.25,0.25,5,18.07894736842105,0.1184210526315789,1125.0,3.0,0.0,0.1184210526315789,0.1184210526315789,-38.15789473684211,0.0,-13.15789473684211,-13.15789473684211,4064,Old Orchard Beach,Portland-South Portland,York County,ME
13,2169,11384046.0,1,42.078947368421055,0.5,1125.0,3.0,0.0,0.25,0.25,6,19.07894736842105,0.1184210526315789,1125.0,3.0,0.0,0.1184210526315789,0.1184210526315789,-38.15789473684211,0.0,-13.15789473684211,-13.15789473684211,4064,Old Orchard Beach,Portland-South Portland,York County,ME
14,2170,11384046.0,2,36.078947368421055,0.5,1125.0,3.0,0.0,0.25,0.25,0,20.07894736842105,0.25,1125.0,3.0,0.25,0.1184210526315789,0.25,-25.0,25.0,-13.15789473684211,0.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
15,2171,11384046.0,2,36.078947368421055,0.5,1125.0,3.0,0.0,0.25,0.25,1,21.07894736842105,0.25,1125.0,3.0,0.0,0.25,0.25,-25.0,0.0,0.0,0.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
16,2172,11384046.0,2,36.078947368421055,0.5,1125.0,3.0,0.0,0.25,0.25,2,22.07894736842105,0.25,1125.0,3.0,0.0,0.25,0.25,-25.0,0.0,0.0,0.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
17,2173,11384046.0,2,36.078947368421055,0.5,1125.0,3.0,0.0,0.25,0.25,3,23.07894736842105,0.1578947368421052,1125.0,3.0,0.0,0.25,0.0,-34.21052631578948,0.0,0.0,-25.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
18,2174,11384046.0,2,36.078947368421055,0.5,1125.0,3.0,0.0,0.25,0.25,4,17.07894736842105,0.2894736842105263,1125.0,3.0,0.1184210526315789,0.0,0.1184210526315789,-21.052631578947366,11.84210526315789,-25.0,-13.15789473684211,4064,Old Orchard Beach,Portland-South Portland,York County,ME
19,2175,11384046.0,2,36.078947368421055,0.5,1125.0,3.0,0.0,0.25,0.25,5,18.07894736842105,0.1184210526315789,1125.0,3.0,0.0,0.1184210526315789,0.1184210526315789,-38.15789473684211,0.0,-13.15789473684211,-13.15789473684211,4064,Old Orchard Beach,Portland-South Portland,York County,ME
20,2176,11384046.0,2,36.078947368421055,0.5,1125.0,3.0,0.0,0.25,0.25,6,19.07894736842105,0.1184210526315789,1125.0,3.0,0.0,0.1184210526315789,0.1184210526315789,-38.15789473684211,0.0,-13.15789473684211,-13.15789473684211,4064,Old Orchard Beach,Portland-South Portland,York County,ME
21,2177,11384046.0,3,37.078947368421055,0.0,1125.0,3.0,0.0,0.25,0.0,0,20.07894736842105,0.25,1125.0,3.0,0.25,0.1184210526315789,0.25,25.0,25.0,-13.15789473684211,25.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
22,2178,11384046.0,3,37.078947368421055,0.0,1125.0,3.0,0.0,0.25,0.0,1,21.07894736842105,0.25,1125.0,3.0,0.0,0.25,0.25,25.0,0.0,0.0,25.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
23,2179,11384046.0,3,37.078947368421055,0.0,1125.0,3.0,0.0,0.25,0.0,2,22.07894736842105,0.25,1125.0,3.0,0.0,0.25,0.25,25.0,0.0,0.0,25.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
24,2180,11384046.0,3,37.078947368421055,0.0,1125.0,3.0,0.0,0.25,0.0,3,23.07894736842105,0.1578947368421052,1125.0,3.0,0.0,0.25,0.0,15.78947368421052,0.0,0.0,0.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
25,2181,11384046.0,3,37.078947368421055,0.0,1125.0,3.0,0.0,0.25,0.0,4,17.07894736842105,0.2894736842105263,1125.0,3.0,0.1184210526315789,0.0,0.1184210526315789,28.947368421052634,11.84210526315789,-25.0,11.84210526315789,4064,Old Orchard Beach,Portland-South Portland,York County,ME
26,2182,11384046.0,3,37.078947368421055,0.0,1125.0,3.0,0.0,0.25,0.0,5,18.07894736842105,0.1184210526315789,1125.0,3.0,0.0,0.1184210526315789,0.1184210526315789,11.84210526315789,0.0,-13.15789473684211,11.84210526315789,4064,Old Orchard Beach,Portland-South Portland,York County,ME
27,2183,11384046.0,3,37.078947368421055,0.0,1125.0,3.0,0.0,0.25,0.0,6,19.07894736842105,0.1184210526315789,1125.0,3.0,0.0,0.1184210526315789,0.1184210526315789,11.84210526315789,0.0,-13.15789473684211,11.84210526315789,4064,Old Orchard Beach,Portland-South Portland,York County,ME
28,2184,11384046.0,4,38.078947368421055,0.0,1125.0,3.0,0.0,0.0,0.0,0,20.07894736842105,0.25,1125.0,3.0,0.25,0.1184210526315789,0.25,25.0,25.0,11.84210526315789,25.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
29,2185,11384046.0,4,38.078947368421055,0.0,1125.0,3.0,0.0,0.0,0.0,1,21.07894736842105,0.25,1125.0,3.0,0.0,0.25,0.25,25.0,0.0,25.0,25.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
30,2186,11384046.0,4,38.078947368421055,0.0,1125.0,3.0,0.0,0.0,0.0,2,22.07894736842105,0.25,1125.0,3.0,0.0,0.25,0.25,25.0,0.0,25.0,25.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
31,2187,11384046.0,4,38.078947368421055,0.0,1125.0,3.0,0.0,0.0,0.0,3,23.07894736842105,0.1578947368421052,1125.0,3.0,0.0,0.25,0.0,15.78947368421052,0.0,25.0,0.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
32,2188,11384046.0,4,38.078947368421055,0.0,1125.0,3.0,0.0,0.0,0.0,4,17.07894736842105,0.2894736842105263,1125.0,3.0,0.1184210526315789,0.0,0.1184210526315789,28.947368421052634,11.84210526315789,0.0,11.84210526315789,4064,Old Orchard Beach,Portland-South Portland,York County,ME
33,2189,11384046.0,4,38.078947368421055,0.0,1125.0,3.0,0.0,0.0,0.0,5,18.07894736842105,0.1184210526315789,1125.0,3.0,0.0,0.1184210526315789,0.1184210526315789,11.84210526315789,0.0,11.84210526315789,11.84210526315789,4064,Old Orchard Beach,Portland-South Portland,York County,ME
34,2190,11384046.0,4,38.078947368421055,0.0,1125.0,3.0,0.0,0.0,0.0,6,19.07894736842105,0.1184210526315789,1125.0,3.0,0.0,0.1184210526315789,0.1184210526315789,11.84210526315789,0.0,11.84210526315789,11.84210526315789,4064,Old Orchard Beach,Portland-South Portland,York County,ME
35,2191,11384046.0,5,39.078947368421055,0.0,1125.0,3.0,0.0,0.0,0.0,0,20.07894736842105,0.25,1125.0,3.0,0.25,0.1184210526315789,0.25,25.0,25.0,11.84210526315789,25.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
36,2192,11384046.0,5,39.078947368421055,0.0,1125.0,3.0,0.0,0.0,0.0,1,21.07894736842105,0.25,1125.0,3.0,0.0,0.25,0.25,25.0,0.0,25.0,25.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
37,2193,11384046.0,5,39.078947368421055,0.0,1125.0,3.0,0.0,0.0,0.0,2,22.07894736842105,0.25,1125.0,3.0,0.0,0.25,0.25,25.0,0.0,25.0,25.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
38,2194,11384046.0,5,39.078947368421055,0.0,1125.0,3.0,0.0,0.0,0.0,3,23.07894736842105,0.1578947368421052,1125.0,3.0,0.0,0.25,0.0,15.78947368421052,0.0,25.0,0.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
39,2195,11384046.0,5,39.078947368421055,0.0,1125.0,3.0,0.0,0.0,0.0,4,17.07894736842105,0.2894736842105263,1125.0,3.0,0.1184210526315789,0.0,0.1184210526315789,28.947368421052634,11.84210526315789,0.0,11.84210526315789,4064,Old Orchard Beach,Portland-South Portland,York County,ME
40,2196,11384046.0,5,39.078947368421055,0.0,1125.0,3.0,0.0,0.0,0.0,5,18.07894736842105,0.1184210526315789,1125.0,3.0,0.0,0.1184210526315789,0.1184210526315789,11.84210526315789,0.0,11.84210526315789,11.84210526315789,4064,Old Orchard Beach,Portland-South Portland,York County,ME
41,2197,11384046.0,5,39.078947368421055,0.0,1125.0,3.0,0.0,0.0,0.0,6,19.07894736842105,0.1184210526315789,1125.0,3.0,0.0,0.1184210526315789,0.1184210526315789,11.84210526315789,0.0,11.84210526315789,11.84210526315789,4064,Old Orchard Beach,Portland-South Portland,York County,ME
42,2198,11384046.0,6,40.078947368421055,0.25,1125.0,3.0,0.0,0.0,0.0,0,20.07894736842105,0.25,1125.0,3.0,0.25,0.1184210526315789,0.25,0.0,25.0,11.84210526315789,25.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
43,2199,11384046.0,6,40.078947368421055,0.25,1125.0,3.0,0.0,0.0,0.0,1,21.07894736842105,0.25,1125.0,3.0,0.0,0.25,0.25,0.0,0.0,25.0,25.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
44,2200,11384046.0,6,40.078947368421055,0.25,1125.0,3.0,0.0,0.0,0.0,2,22.07894736842105,0.25,1125.0,3.0,0.0,0.25,0.25,0.0,0.0,25.0,25.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
45,2201,11384046.0,6,40.078947368421055,0.25,1125.0,3.0,0.0,0.0,0.0,3,23.07894736842105,0.1578947368421052,1125.0,3.0,0.0,0.25,0.0,-9.21052631578948,0.0,25.0,0.0,4064,Old Orchard Beach,Portland-South Portland,York County,ME
46,2202,11384046.0,6,40.078947368421055,0.25,1125.0,3.0,0.0,0.0,0.0,4,17.07894736842105,0.2894736842105263,1125.0,3.0,0.1184210526315789,0.0,0.1184210526315789,3.9473684210526327,11.84210526315789,0.0,11.84210526315789,4064,Old Orchard Beach,Portland-South Portland,York County,ME
47,2203,11384046.0,6,40.078947368421055,0.25,1125.0,3.0,0.0,0.0,0.0,5,18.07894736842105,0.1184210526315789,1125.0,3.0,0.0,0.1184210526315789,0.1184210526315789,-13.15789473684211,0.0,11.84210526315789,11.84210526315789,4064,Old Orchard Beach,Portland-South Portland,York County,ME
48,2204,11384046.0,6,40.078947368421055,0.25,1125.0,3.0,0.0,0.0,0.0,6,19.07894736842105,0.1184210526315789,1125.0,3.0,0.0,0.1184210526315789,0.1184210526315789,-13.15789473684211,0.0,11.84210526315789,11.84210526315789,4064,Old Orchard Beach,Portland-South Portland,York County,ME
49,2989,11886168.0,0,41.078947368421055,0.25,1125.0,1.2105263157894737,0.25,0.25,0.25,0,20.07894736842105,0.2105263157894736,1125.0,1.2105263157894737,0.1710526315789473,0.0526315789473684,0.1973684210526315,-3.947368421052641,-7.894736842105271,-19.73684210526316,-5.2631578947368505,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
50,2990,11886168.0,0,41.078947368421055,0.25,1125.0,1.2105263157894737,0.25,0.25,0.25,1,21.07894736842105,0.1578947368421052,1125.0,1.2105263157894737,0.1578947368421052,0.1973684210526315,0.1578947368421052,-9.21052631578948,-9.21052631578948,-5.2631578947368505,-9.21052631578948,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
51,2991,11886168.0,0,41.078947368421055,0.25,1125.0,1.2105263157894737,0.25,0.25,0.25,2,22.07894736842105,0.3947368421052631,1125.0,1.1578947368421053,0.3947368421052631,0.1578947368421052,0.3947368421052631,14.473684210526311,14.473684210526311,-9.21052631578948,14.473684210526311,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
52,2992,11886168.0,0,41.078947368421055,0.25,1125.0,1.2105263157894737,0.25,0.25,0.25,3,23.07894736842105,0.2631578947368421,1125.0,1.2105263157894737,0.25,0.3947368421052631,0.2631578947368421,1.315789473684209,0.0,14.473684210526311,1.315789473684209,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
53,2993,11886168.0,0,41.078947368421055,0.25,1125.0,1.2105263157894737,0.25,0.25,0.25,4,17.07894736842105,0.0789473684210526,1125.0,1.3157894736842106,0.0789473684210526,0.25,0.0789473684210526,-17.10526315789474,-17.10526315789474,0.0,-17.10526315789474,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
54,2994,11886168.0,0,41.078947368421055,0.25,1125.0,1.2105263157894737,0.25,0.25,0.25,5,18.07894736842105,0.0657894736842105,1125.0,1.2105263157894737,0.0657894736842105,0.0789473684210526,0.0657894736842105,-18.42105263157895,-18.42105263157895,-17.10526315789474,-18.42105263157895,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
55,2995,11886168.0,0,41.078947368421055,0.25,1125.0,1.2105263157894737,0.25,0.25,0.25,6,19.07894736842105,0.0526315789473684,1125.0,1.2105263157894737,0.0526315789473684,0.0657894736842105,0.0526315789473684,-19.73684210526316,-19.73684210526316,-18.42105263157895,-19.73684210526316,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
56,2996,11886168.0,1,42.078947368421055,0.25,1125.0,1.2105263157894737,0.1973684210526315,0.25,0.25,0,20.07894736842105,0.2105263157894736,1125.0,1.2105263157894737,0.1710526315789473,0.0526315789473684,0.1973684210526315,-3.947368421052641,-2.631578947368421,-19.73684210526316,-5.2631578947368505,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
57,2997,11886168.0,1,42.078947368421055,0.25,1125.0,1.2105263157894737,0.1973684210526315,0.25,0.25,1,21.07894736842105,0.1578947368421052,1125.0,1.2105263157894737,0.1578947368421052,0.1973684210526315,0.1578947368421052,-9.21052631578948,-3.94736842105263,-5.2631578947368505,-9.21052631578948,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
58,2998,11886168.0,1,42.078947368421055,0.25,1125.0,1.2105263157894737,0.1973684210526315,0.25,0.25,2,22.07894736842105,0.3947368421052631,1125.0,1.1578947368421053,0.3947368421052631,0.1578947368421052,0.3947368421052631,14.473684210526311,19.73684210526316,-9.21052631578948,14.473684210526311,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
59,2999,11886168.0,1,42.078947368421055,0.25,1125.0,1.2105263157894737,0.1973684210526315,0.25,0.25,3,23.07894736842105,0.2631578947368421,1125.0,1.2105263157894737,0.25,0.3947368421052631,0.2631578947368421,1.315789473684209,5.2631578947368505,14.473684210526311,1.315789473684209,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
60,3000,11886168.0,1,42.078947368421055,0.25,1125.0,1.2105263157894737,0.1973684210526315,0.25,0.25,4,17.07894736842105,0.0789473684210526,1125.0,1.3157894736842106,0.0789473684210526,0.25,0.0789473684210526,-17.10526315789474,-11.84210526315789,0.0,-17.10526315789474,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
61,3001,11886168.0,1,42.078947368421055,0.25,1125.0,1.2105263157894737,0.1973684210526315,0.25,0.25,5,18.07894736842105,0.0657894736842105,1125.0,1.2105263157894737,0.0657894736842105,0.0789473684210526,0.0657894736842105,-18.42105263157895,-13.157894736842103,-17.10526315789474,-18.42105263157895,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
62,3002,11886168.0,1,42.078947368421055,0.25,1125.0,1.2105263157894737,0.1973684210526315,0.25,0.25,6,19.07894736842105,0.0526315789473684,1125.0,1.2105263157894737,0.0526315789473684,0.0657894736842105,0.0526315789473684,-19.73684210526316,-14.473684210526311,-18.42105263157895,-19.73684210526316,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
63,3003,11886168.0,2,36.078947368421055,0.25,1125.0,1.1578947368421053,0.25,0.25,0.25,0,20.07894736842105,0.2105263157894736,1125.0,1.2105263157894737,0.1710526315789473,0.0526315789473684,0.1973684210526315,-3.947368421052641,-7.894736842105271,-19.73684210526316,-5.2631578947368505,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
64,3004,11886168.0,2,36.078947368421055,0.25,1125.0,1.1578947368421053,0.25,0.25,0.25,1,21.07894736842105,0.1578947368421052,1125.0,1.2105263157894737,0.1578947368421052,0.1973684210526315,0.1578947368421052,-9.21052631578948,-9.21052631578948,-5.2631578947368505,-9.21052631578948,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
65,3005,11886168.0,2,36.078947368421055,0.25,1125.0,1.1578947368421053,0.25,0.25,0.25,2,22.07894736842105,0.3947368421052631,1125.0,1.1578947368421053,0.3947368421052631,0.1578947368421052,0.3947368421052631,14.473684210526311,14.473684210526311,-9.21052631578948,14.473684210526311,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
66,3006,11886168.0,2,36.078947368421055,0.25,1125.0,1.1578947368421053,0.25,0.25,0.25,3,23.07894736842105,0.2631578947368421,1125.0,1.2105263157894737,0.25,0.3947368421052631,0.2631578947368421,1.315789473684209,0.0,14.473684210526311,1.315789473684209,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
67,3007,11886168.0,2,36.078947368421055,0.25,1125.0,1.1578947368421053,0.25,0.25,0.25,4,17.07894736842105,0.0789473684210526,1125.0,1.3157894736842106,0.0789473684210526,0.25,0.0789473684210526,-17.10526315789474,-17.10526315789474,0.0,-17.10526315789474,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
68,3008,11886168.0,2,36.078947368421055,0.25,1125.0,1.1578947368421053,0.25,0.25,0.25,5,18.07894736842105,0.0657894736842105,1125.0,1.2105263157894737,0.0657894736842105,0.0789473684210526,0.0657894736842105,-18.42105263157895,-18.42105263157895,-17.10526315789474,-18.42105263157895,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
69,3009,11886168.0,2,36.078947368421055,0.25,1125.0,1.1578947368421053,0.25,0.25,0.25,6,19.07894736842105,0.0526315789473684,1125.0,1.2105263157894737,0.0526315789473684,0.0657894736842105,0.0526315789473684,-19.73684210526316,-19.73684210526316,-18.42105263157895,-19.73684210526316,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
70,3010,11886168.0,3,37.078947368421055,0.1052631578947368,1125.0,1.2105263157894737,0.0921052631578947,0.25,0.1052631578947368,0,20.07894736842105,0.2105263157894736,1125.0,1.2105263157894737,0.1710526315789473,0.0526315789473684,0.1973684210526315,10.52631578947368,7.894736842105258,-19.73684210526316,9.21052631578947,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
71,3011,11886168.0,3,37.078947368421055,0.1052631578947368,1125.0,1.2105263157894737,0.0921052631578947,0.25,0.1052631578947368,1,21.07894736842105,0.1578947368421052,1125.0,1.2105263157894737,0.1578947368421052,0.1973684210526315,0.1578947368421052,5.263157894736841,6.5789473684210495,-5.2631578947368505,5.263157894736841,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
72,3012,11886168.0,3,37.078947368421055,0.1052631578947368,1125.0,1.2105263157894737,0.0921052631578947,0.25,0.1052631578947368,2,22.07894736842105,0.3947368421052631,1125.0,1.1578947368421053,0.3947368421052631,0.1578947368421052,0.3947368421052631,28.947368421052634,30.263157894736842,-9.21052631578948,28.947368421052634,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
73,3013,11886168.0,3,37.078947368421055,0.1052631578947368,1125.0,1.2105263157894737,0.0921052631578947,0.25,0.1052631578947368,3,23.07894736842105,0.2631578947368421,1125.0,1.2105263157894737,0.25,0.3947368421052631,0.2631578947368421,15.789473684210531,15.789473684210531,14.473684210526311,15.789473684210531,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
74,3014,11886168.0,3,37.078947368421055,0.1052631578947368,1125.0,1.2105263157894737,0.0921052631578947,0.25,0.1052631578947368,4,17.07894736842105,0.0789473684210526,1125.0,1.3157894736842106,0.0789473684210526,0.25,0.0789473684210526,-2.6315789473684195,-1.3157894736842104,0.0,-2.6315789473684195,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
75,3015,11886168.0,3,37.078947368421055,0.1052631578947368,1125.0,1.2105263157894737,0.0921052631578947,0.25,0.1052631578947368,5,18.07894736842105,0.0657894736842105,1125.0,1.2105263157894737,0.0657894736842105,0.0789473684210526,0.0657894736842105,-3.94736842105263,-2.631578947368421,-17.10526315789474,-3.94736842105263,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
76,3016,11886168.0,3,37.078947368421055,0.1052631578947368,1125.0,1.2105263157894737,0.0921052631578947,0.25,0.1052631578947368,6,19.07894736842105,0.0526315789473684,1125.0,1.2105263157894737,0.0526315789473684,0.0657894736842105,0.0526315789473684,-5.26315789473684,-3.9473684210526305,-18.42105263157895,-5.26315789473684,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
77,3017,11886168.0,4,38.078947368421055,0.0394736842105263,1125.0,1.3157894736842106,0.0,0.1052631578947368,0.0394736842105263,0,20.07894736842105,0.2105263157894736,1125.0,1.2105263157894737,0.1710526315789473,0.0526315789473684,0.1973684210526315,17.10526315789473,17.10526315789473,-5.26315789473684,15.78947368421052,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
78,3018,11886168.0,4,38.078947368421055,0.0394736842105263,1125.0,1.3157894736842106,0.0,0.1052631578947368,0.0394736842105263,1,21.07894736842105,0.1578947368421052,1125.0,1.2105263157894737,0.1578947368421052,0.1973684210526315,0.1578947368421052,11.84210526315789,15.78947368421052,9.21052631578947,11.84210526315789,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
79,3019,11886168.0,4,38.078947368421055,0.0394736842105263,1125.0,1.3157894736842106,0.0,0.1052631578947368,0.0394736842105263,2,22.07894736842105,0.3947368421052631,1125.0,1.1578947368421053,0.3947368421052631,0.1578947368421052,0.3947368421052631,35.526315789473685,39.47368421052631,5.263157894736841,35.526315789473685,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
80,3020,11886168.0,4,38.078947368421055,0.0394736842105263,1125.0,1.3157894736842106,0.0,0.1052631578947368,0.0394736842105263,3,23.07894736842105,0.2631578947368421,1125.0,1.2105263157894737,0.25,0.3947368421052631,0.2631578947368421,22.36842105263158,25.0,28.947368421052634,22.36842105263158,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
81,3021,11886168.0,4,38.078947368421055,0.0394736842105263,1125.0,1.3157894736842106,0.0,0.1052631578947368,0.0394736842105263,4,17.07894736842105,0.0789473684210526,1125.0,1.3157894736842106,0.0789473684210526,0.25,0.0789473684210526,3.94736842105263,7.89473684210526,14.473684210526322,3.94736842105263,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
82,3022,11886168.0,4,38.078947368421055,0.0394736842105263,1125.0,1.3157894736842106,0.0,0.1052631578947368,0.0394736842105263,5,18.07894736842105,0.0657894736842105,1125.0,1.2105263157894737,0.0657894736842105,0.0789473684210526,0.0657894736842105,2.6315789473684195,6.5789473684210495,-2.6315789473684195,2.6315789473684195,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
83,3023,11886168.0,4,38.078947368421055,0.0394736842105263,1125.0,1.3157894736842106,0.0,0.1052631578947368,0.0394736842105263,6,19.07894736842105,0.0526315789473684,1125.0,1.2105263157894737,0.0526315789473684,0.0657894736842105,0.0526315789473684,1.3157894736842097,5.26315789473684,-3.94736842105263,1.3157894736842097,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
84,3024,11886168.0,5,39.078947368421055,0.0,1125.0,1.2105263157894737,0.0,0.0394736842105263,0.0,0,20.07894736842105,0.2105263157894736,1125.0,1.2105263157894737,0.1710526315789473,0.0526315789473684,0.1973684210526315,21.05263157894736,17.10526315789473,1.3157894736842097,19.73684210526315,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
85,3025,11886168.0,5,39.078947368421055,0.0,1125.0,1.2105263157894737,0.0,0.0394736842105263,0.0,1,21.07894736842105,0.1578947368421052,1125.0,1.2105263157894737,0.1578947368421052,0.1973684210526315,0.1578947368421052,15.78947368421052,15.78947368421052,15.78947368421052,15.78947368421052,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
86,3026,11886168.0,5,39.078947368421055,0.0,1125.0,1.2105263157894737,0.0,0.0394736842105263,0.0,2,22.07894736842105,0.3947368421052631,1125.0,1.1578947368421053,0.3947368421052631,0.1578947368421052,0.3947368421052631,39.47368421052631,39.47368421052631,11.84210526315789,39.47368421052631,5450,Enosburg,Burlington-South Burlington,Franklin County,VT
