RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,4/30/2022
92489,2913,78539,Zip,TX,TX,Edinburg,McAllen-Edinburg-Mission,Hidalgo County,400054
63505,2914,14304,Zip,NY,NY,Niagara Falls,Buffalo-Cheektowaga-Niagara Falls,Niagara County,220531
89133,2914,71603,Zip,AR,AR,Pine Bluff,Pine Bluff,Jefferson County,238922
98877,2916,96740,Zip,HI,HI,Kailua Kona,Hilo,Hawaii County,1760239
399659,2917,85298,Zip,AZ,AZ,Gilbert,Phoenix-Mesa-Scottsdale,Maricopa County,854324
80293,2918,50322,Zip,IA,IA,Urbandale,Des Moines-West Des Moines,Polk County,380568
97025,2919,92806,Zip,CA,CA,Anaheim,Los Angeles-Long Beach-Anaheim,Orange County,1047041
77658,2920,45417,Zip,OH,OH,Dayton,Dayton,Montgomery County,92296
66682,2921,20877,Zip,MD,MD,Gaithersburg,Washington-Arlington-Alexandria,Montgomery County,589697
65784,2922,19116,Zip,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County,452490
91275,2923,76132,Zip,TX,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,990432
72297,2924,32909,Zip,FL,FL,Palm Bay,Palm Bay-Melbourne-Titusville,Brevard County,508122
58458,2925,1701,Zip,MA,MA,Framingham,Boston-Cambridge-Newton,Middlesex County,800548
77326,2926,44805,Zip,OH,OH,Ashland,Ashland,Ashland County,287815
69504,2927,27804,Zip,NC,NC,Rocky Mount,Rocky Mount,Nash County,296938
99625,2928,98201,Zip,WA,WA,Everett,Seattle-Tacoma-Bellevue,Snohomish County,810991
399660,2929,85392,Zip,AZ,AZ,Avondale,Phoenix-Mesa-Scottsdale,Maricopa County,548979
66131,2930,20007,Zip,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2534198
399730,2931,84081,Zip,UT,UT,West Jordan,Salt Lake City,Salt Lake County,674643
92032,2931,77566,Zip,TX,TX,Lake Jackson,Houston-The Woodlands-Sugar Land,Brazoria County,402805
79743,2933,49426,Zip,MI,MI,Hudsonville,Grand Rapids-Wyoming,Ottawa County,483242
72598,2933,33432,Zip,FL,FL,Boca Raton,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,4638934
72236,2935,32810,Zip,FL,FL,Orlando,Orlando-Kissimmee-Sanford,Orange County,423644
72619,2936,33460,Zip,FL,FL,Lake Worth,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,715079
91854,2938,77340,Zip,TX,TX,Huntsville,Huntsville,Walker County,418336
72828,2939,33803,Zip,FL,FL,Lakeland,Lakeland-Winter Haven,Polk County,764131
96730,2940,92203,Zip,CA,CA,Indio,Riverside-San Bernardino-Ontario,Riverside County,646776
83945,2941,59105,Zip,MT,MT,Billings,Billings,Yellowstone County,444539
76753,2942,43560,Zip,OH,OH,Sylvania,Toledo,Lucas County,436610
63647,2943,14626,Zip,NY,NY,Town of Greece,Rochester,Monroe County,294148
70451,2944,29406,Zip,SC,SC,North Charleston,Charleston-North Charleston,Charleston County,334606
60613,2945,7109,Zip,NJ,NJ,Belleville,New York-Newark-Jersey City,Essex County,522207
93633,2946,81005,Zip,CO,CO,Pueblo,Pueblo,Pueblo County,422160
97039,2948,92831,Zip,CA,CA,Fullerton,Los Angeles-Long Beach-Anaheim,Orange County,1604959
76219,2949,42071,Zip,KY,KY,Murray,Murray,Calloway County,320501
73250,2950,34990,Zip,FL,FL,Palm City,Port St. Lucie,Martin County,963540
94859,2951,85268,Zip,AZ,AZ,Fountain Hills,Phoenix-Mesa-Scottsdale,Maricopa County,1417535
77109,2952,44281,Zip,OH,OH,Wadsworth,Cleveland-Elyria,Medina County,465486
60345,2952,6489,Zip,CT,CT,Southington,Hartford-West Hartford-East Hartford,Hartford County,566373
91683,2954,77034,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,261094
69261,2955,27253,Zip,NC,NC,Graham,Burlington,Alamance County,408757
96014,2956,90033,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,895956
67148,2957,22102,Zip,VA,VA,McLean,Washington-Arlington-Alexandria,Fairfax County,1966072
97984,2957,95116,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1268289
96044,2959,90063,Zip,CA,CA,East Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,814446
58662,2959,2150,Zip,MA,MA,Chelsea,Boston-Cambridge-Newton,Suffolk County,647031
84420,2961,60174,Zip,IL,IL,Saint Charles,Chicago-Naperville-Elgin,Kane County,565924
77006,2961,44106,Zip,OH,OH,Cleveland,Cleveland-Elyria,Cuyahoga County,350720
76248,2963,42141,Zip,KY,KY,Glasgow,Glasgow,Barren County,287390
78730,2964,47711,Zip,IN,IN,Evansville,Evansville,Vanderburgh County,308469
97470,2964,93905,Zip,CA,CA,Salinas,Salinas,Monterey County,799151
96655,2966,92113,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County,779105
73207,2967,34758,Zip,FL,FL,Poinciana,Lakeland-Winter Haven,Polk County,432730
63928,2968,15146,Zip,PA,PA,Monroeville,Pittsburgh,Allegheny County,322870
80330,2969,50401,Zip,IA,IA,Mason City,Mason City,Cerro Gordo County,299460
99948,2970,98662,Zip,WA,WA,Vancouver,Portland-Vancouver-Hillsboro,Clark County,647700
96619,2971,92065,Zip,CA,CA,Ramona,San Diego-Carlsbad,San Diego County,1104056
94432,2972,84067,Zip,UT,UT,Roy,Ogden-Clearfield,Weber County,509333
95982,2973,90001,Zip,CA,CA,Florence-Graham,Los Angeles-Long Beach-Anaheim,Los Angeles County,707674
98043,2974,95209,Zip,CA,CA,Stockton,Stockton-Lodi,San Joaquin County,654835
63517,2975,14424,Zip,NY,NY,Town of Canandaigua,Rochester,Ontario County,389191
95302,2976,87107,Zip,NM,NM,Albuquerque,Albuquerque,Bernalillo County,918014
79248,2977,48507,Zip,MI,MI,Flint,Flint,Genesee County,150923
70792,2978,30005,Zip,GA,GA,Alpharetta,Atlanta-Sandy Springs-Roswell,Fulton County,806217
93475,2979,80602,Zip,CO,CO,Thornton,Denver-Aurora-Lakewood,Adams County,828532
99608,2980,98168,Zip,WA,WA,Burien,Seattle-Tacoma-Bellevue,King County,750740
85926,2981,63108,Zip,MO,MO,Saint Louis,St. Louis,Saint Louis City,724657
71862,2982,32208,Zip,FL,FL,Jacksonville,Jacksonville,Duval County,247289
96240,2982,90806,Zip,CA,CA,Long Beach,Los Angeles-Long Beach-Anaheim,Los Angeles County,934934
99808,2984,98444,Zip,WA,WA,Parkland,Seattle-Tacoma-Bellevue,Pierce County,546447
63958,2986,15227,Zip,PA,PA,Brentwood,Pittsburgh,Allegheny County,236885
98119,2987,95337,Zip,CA,CA,Manteca,Stockton-Lodi,San Joaquin County,807859
97081,2988,93001,Zip,CA,CA,Ventura,Oxnard-Thousand Oaks-Ventura,Ventura County,2230971
77985,2989,46142,Zip,IN,IN,Greenwood,Indianapolis-Carmel-Anderson,Johnson County,431013
63483,2990,14226,Zip,NY,NY,Town Of Amherst,Buffalo-Cheektowaga-Niagara Falls,Erie County,498877
58871,2991,2720,Zip,MA,MA,Fall River,Providence-Warwick,Bristol County,481453
97890,2992,94952,Zip,CA,CA,Petaluma,Santa Rosa,Sonoma County,1654957
58209,2992,1020,Zip,MA,MA,Chicopee,Springfield,Hampden County,335935
98353,2994,95662,Zip,CA,CA,Orangevale,Sacramento--Roseville--Arden-Arcade,Sacramento County,913018
399637,2995,78633,Zip,TX,TX,Georgetown,Austin-Round Rock,Williamson County,1029218
65808,2996,19141,Zip,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County,215735
84355,2997,60101,Zip,IL,IL,Addison,Chicago-Naperville-Elgin,DuPage County,502954
98464,2999,95901,Zip,CA,CA,Marysville,Yuba City,Yuba County,500743
71923,3000,32312,Zip,FL,FL,Tallahassee,Tallahassee,Leon County,776073
72071,3001,32570,Zip,FL,FL,Milton,Pensacola-Ferry Pass-Brent,Santa Rosa County,429439
60256,3002,6340,Zip,CT,CT,Groton,Norwich-New London,New London County,905197
70571,3003,29582,Zip,SC,SC,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,763718
88486,3004,70123,Zip,LA,LA,River Ridge,New Orleans-Metairie,Jefferson Parish,634571
98352,3004,95661,Zip,CA,CA,Roseville,Sacramento--Roseville--Arden-Arcade,Placer County,1094737
90533,3006,74820,Zip,OK,OK,Ada,Ada,Pontotoc County,279471
92642,3007,78731,Zip,TX,TX,Austin,Austin-Round Rock,Travis County,2133041
59020,3008,3060,Zip,NH,NH,Nashua,Manchester-Nashua,Hillsborough County,482354
70196,3009,28752,Zip,NC,NC,Marion,Marion,McDowell County,299798
91892,3011,77382,Zip,TX,TX,The Woodlands,Houston-The Woodlands-Sugar Land,Montgomery County,881454
98159,3014,95382,Zip,CA,CA,Turlock,Modesto,Stanislaus County,671885
93243,3015,80111,Zip,CO,CO,Greenwood Village,Denver-Aurora-Lakewood,Arapahoe County,1412021
96523,3015,91790,Zip,CA,CA,West Covina,Los Angeles-Long Beach-Anaheim,Los Angeles County,918481
