RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,4/30/2022
97521,5408,94030,Zip,CA,CA,Millbrae,San Francisco-Oakland-Hayward,San Mateo County,2211891
96420,5409,91411,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,1104093
72447,5409,33144,Zip,FL,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,542251
90047,5411,73507,Zip,OK,OK,Lawton,Lawton,Comanche County,111023
95852,5412,89156,Zip,NV,NV,Las Vegas,Las Vegas-Henderson-Paradise,Clark County,354396
91356,5413,76308,Zip,TX,TX,Wichita Falls,Wichita Falls,Wichita County,185330
62107,5414,11421,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,638157
76233,5414,42103,Zip,KY,KY,Bowling Green,Bowling Green,Warren County,254959
94947,5416,85373,Zip,AZ,AZ,Sun City,Phoenix-Mesa-Scottsdale,Maricopa County,436843
77499,5417,45208,Zip,OH,OH,Cincinnati,Cincinnati,Hamilton County,483371
69395,5418,27537,Zip,NC,NC,Henderson,Henderson,Vance County,193100
82088,5418,55076,Zip,MN,MN,Inver Grove Heights,Minneapolis-St. Paul-Bloomington,Dakota County,335455
98449,5420,95841,Zip,CA,CA,Sacramento,Sacramento--Roseville--Arden-Arcade,Sacramento County,466052
99058,5420,97058,Zip,OR,OR,The Dalles,The Dalles,Wasco County,339657
77628,5422,45371,Zip,OH,OH,Tipp City,Dayton,Miami County,256893
67810,5423,23805,Zip,VA,VA,Petersburg,Richmond,Petersburg City,180539
90131,5424,73701,Zip,OK,OK,Enid,Enid,Garfield County,71966
65049,5425,17356,Zip,PA,PA,Windsor Township,York-Hanover,York County,246230
61910,5426,10901,Zip,NY,NY,Ramapo,New York-Newark-Jersey City,Rockland County,499515
72351,5427,33013,Zip,FL,FL,Hialeah,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,450202
89846,5428,73008,Zip,OK,OK,Bethany,Oklahoma City,Oklahoma County,173266
66741,5429,21040,Zip,MD,MD,Edgewood,Baltimore-Columbia-Towson,Harford County,234217
70807,5429,30021,Zip,GA,GA,Clarkston,Atlanta-Sandy Springs-Roswell,Dekalb County,287429
99018,5431,97013,Zip,OR,OR,Canby,Portland-Vancouver-Hillsboro,Clackamas County,571445
84424,5431,60178,Zip,IL,IL,Sycamore,Chicago-Naperville-Elgin,DeKalb County,253022
71807,5431,32128,Zip,FL,FL,Port Orange,Deltona-Daytona Beach-Ormond Beach,Volusia County,431430
78955,5434,48081,Zip,MI,MI,Saint Clair Shores,Detroit-Warren-Dearborn,Macomb County,207981
91073,5434,75771,Zip,TX,TX,Lindale,Tyler,Smith County,277407
77425,5434,45056,Zip,OH,OH,Oxford,Cincinnati,Butler County,271838
78287,5437,46805,Zip,IN,IN,Fort Wayne,Fort Wayne,Allen County,157527
96210,5437,90710,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,799814
80258,5437,50263,Zip,IA,IA,Waukee,Des Moines-West Des Moines,Dallas County,304707
94842,5440,85250,Zip,AZ,AZ,Scottsdale,Phoenix-Mesa-Scottsdale,Maricopa County,689461
399649,5441,84005,Zip,UT,UT,Eagle Mountain,Provo-Orem,Utah County,528687
60848,5442,7869,Zip,NJ,NJ,Randolph Township,New York-Newark-Jersey City,Morris County,475216
74004,5443,36701,Zip,AL,AL,Selma,Selma,Dallas County,103979
90303,5444,74115,Zip,OK,OK,Tulsa,Tulsa,Tulsa County,95530
78364,5445,46952,Zip,IN,IN,Marion,Marion,Grant County,121712
73053,5446,34234,Zip,FL,FL,Sarasota,North Port-Sarasota-Bradenton,Sarasota County,332436
59344,5447,4072,Zip,ME,ME,Saco,Portland-South Portland,York County,459369
96217,5448,90717,Zip,CA,CA,Lomita,Los Angeles-Long Beach-Anaheim,Los Angeles County,933991
98154,5448,95377,Zip,CA,CA,Tracy,Stockton-Lodi,San Joaquin County,762075
92660,5450,78751,Zip,TX,TX,Austin,Austin-Round Rock,Travis County,894322
65457,5451,18411,Zip,PA,PA,South Abington Township,Scranton--Wilkes-Barre--Hazleton,Lackawanna County,263537
91710,5451,77061,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,247538
77584,5453,45322,Zip,OH,OH,Englewood,Dayton,Montgomery County,181438
60931,5454,8037,Zip,NJ,NJ,Hammonton,Atlantic City-Hammonton,Atlantic County,290678
60943,5455,8052,Zip,NJ,NJ,Maple Shade Township,Philadelphia-Camden-Wilmington,Burlington County,265617
58269,5455,1104,Zip,MA,MA,Springfield,Springfield,Hampden County,240792
73116,5457,34470,Zip,FL,FL,Ocala,Ocala,Marion County,230536
98134,5458,95354,Zip,CA,CA,Modesto,Modesto,Stanislaus County,410318
98510,5459,95959,Zip,CA,CA,Nevada City,Truckee-Grass Valley,Nevada County,666948
70011,5460,28532,Zip,NC,NC,Havelock,New Bern,Craven County,189958
79069,5461,48214,Zip,MI,MI,Detroit,Detroit-Warren-Dearborn,Wayne County,78312
86499,5462,64506,Zip,MO,MO,Saint Joseph,St. Joseph,Buchanan County,209212
81208,5462,53092,Zip,WI,WI,Mequon,Milwaukee-Waukesha-West Allis,Ozaukee County,401131
70109,5464,28659,Zip,NC,NC,North Wilkesboro,North Wilkesboro,Wilkes County,172382
84812,5465,61081,Zip,IL,IL,Sterling,Sterling,Whiteside County,119197
87862,5466,68111,Zip,NE,NE,Omaha,Omaha-Council Bluffs,Douglas County,123241
81965,5468,54904,Zip,WI,WI,Oshkosh,Oshkosh-Neenah,Winnebago County,278705
67074,5469,21842,Zip,MD,MD,Ocean City,Salisbury,Worcester County,531818
66232,5470,20136,Zip,VA,VA,Bristow,Washington-Arlington-Alexandria,Prince William County,493665
58980,5470,2905,Zip,RI,RI,Cranston,Providence-Warwick,Providence County,338795
61231,5470,8876,Zip,NJ,NJ,Branchburg Township,New York-Newark-Jersey City,Somerset County,422295
59896,5473,5452,Zip,VT,VT,Essex,Burlington-South Burlington,Chittenden County,434234
98512,5473,95961,Zip,CA,CA,Olivehurst,Yuba City,Yuba County,387502
75313,5475,39465,Zip,MS,MS,Petal,Hattiesburg,Forrest County,182610
72435,5475,33132,Zip,FL,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1190970
65513,5477,18504,Zip,PA,PA,Scranton,Scranton--Wilkes-Barre--Hazleton,Lackawanna County,137582
89469,5478,72315,Zip,AR,AR,Blytheville,Blytheville,Mississippi County,97215
72469,5479,33166,Zip,FL,FL,Miami Springs,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,585748
81479,5479,53913,Zip,WI,WI,Baraboo,Baraboo,Sauk County,234730
71187,5479,30540,Zip,GA,GA,Ellijay,,Gilmer County,333812
95075,5479,85739,Zip,AZ,AZ,Catalina,Tucson,Pima County,523441
59878,5483,5403,Zip,VT,VT,South Burlington,Burlington-South Burlington,Chittenden County,470505
79238,5483,48473,Zip,MI,MI,Swartz Creek,Flint,Genesee County,218324
84315,5483,60053,Zip,IL,IL,Morton Grove,Chicago-Naperville-Elgin,Cook County,377090
79193,5486,48420,Zip,MI,MI,Vienna,Flint,Genesee County,185472
79168,5487,48375,Zip,MI,MI,Novi,Detroit-Warren-Dearborn,Oakland County,345382
78365,5488,46953,Zip,IN,IN,Marion,Marion,Grant County,80880
60124,5488,6067,Zip,CT,CT,Rocky Hill,Hartford-West Hartford-East Hartford,Hartford County,350418
72573,5490,33406,Zip,FL,FL,Lake Clarke Shores,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,421424
92586,5491,78653,Zip,TX,TX,Manor,Austin-Round Rock,Travis County,406139
97043,5492,92835,Zip,CA,CA,Fullerton,Los Angeles-Long Beach-Anaheim,Orange County,1068049
58716,5493,2324,Zip,MA,MA,Bridgewater,Boston-Cambridge-Newton,Plymouth County,545086
84499,5493,60448,Zip,IL,IL,Mokena,Chicago-Naperville-Elgin,Will County,332920
98897,5493,96761,Zip,HI,HI,Lahaina,Kahului-Wailuku-Lahaina,Maui County,1245110
88623,5493,70471,Zip,LA,LA,Mandeville,New Orleans-Metairie,Saint Tammany Parish,273738
60553,5497,7040,Zip,NJ,NJ,Maplewood,New York-Newark-Jersey City,Essex County,659884
70425,5498,29360,Zip,SC,SC,Laurens,Greenville-Anderson-Mauldin,Laurens County,158401
69434,5498,27591,Zip,NC,NC,Wendell,Raleigh,Wake County,337748
85229,5498,61920,Zip,IL,IL,Charleston,Charleston-Mattoon,Coles County,121278
63464,5501,14207,Zip,NY,NY,Buffalo,Buffalo-Cheektowaga-Niagara Falls,Erie County,148365
97547,5501,94085,Zip,CA,CA,Sunnyvale,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1733364
63903,5503,15106,Zip,PA,PA,Carnegie,Pittsburgh,Allegheny County,220126
70349,5504,29170,Zip,SC,SC,Oak Grove,Columbia,Lexington County,204273
97074,5505,92881,Zip,CA,CA,Corona,Riverside-San Bernardino-Ontario,Riverside County,730054
65800,5506,19133,Zip,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County,80441
63909,5507,15122,Zip,PA,PA,West Mifflin,Pittsburgh,Allegheny County,168722
72814,5508,33774,Zip,FL,FL,Largo,Tampa-St. Petersburg-Clearwater,Pinellas County,444608
66574,5509,20715,Zip,MD,MD,Bowie,Washington-Arlington-Alexandria,Prince Georges County,440211
100221,5510,99502,Zip,AK,AK,Anchorage,Anchorage,Anchorage Borough,364986
61155,5511,8731,Zip,NJ,NJ,Lacey Township,New York-Newark-Jersey City,Ocean County,389379
94359,5511,83864,Zip,ID,ID,Sandpoint,Sandpoint,Bonner County,535315
87120,5513,66204,Zip,KS,KS,Overland Park,Kansas City,Johnson County,275789
96866,5514,92405,Zip,CA,CA,San Bernardino,Riverside-San Bernardino-Ontario,San Bernardino County,450164
77718,5515,45638,Zip,OH,OH,Ironton,Huntington-Ashland,Lawrence County,121260
72641,5516,33486,Zip,FL,FL,Boca Raton,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,682032
72634,5516,33477,Zip,FL,FL,Jupiter,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,926815
71870,5518,32217,Zip,FL,FL,Jacksonville,Jacksonville,Duval County,324086
81262,5518,53172,Zip,WI,WI,South Milwaukee,Milwaukee-Waukesha-West Allis,Milwaukee County,238058
70667,5520,29690,Zip,SC,SC,Travelers Rest,Greenville-Anderson-Mauldin,Greenville County,311866
78959,5521,48085,Zip,MI,MI,Troy,Detroit-Warren-Dearborn,Oakland County,381787
67229,5521,22311,Zip,VA,VA,Alexandria,Washington-Arlington-Alexandria,Alexandria City,730288
77008,5523,44108,Zip,OH,OH,Cleveland,Cleveland-Elyria,Cuyahoga County,52802
60389,5523,6605,Zip,CT,CT,Bridgeport,Bridgeport-Stamford-Norwalk,Fairfield County,368307
79494,5525,49001,Zip,MI,MI,Kalamazoo,Kalamazoo-Portage,Kalamazoo County,151175
96660,5525,92118,Zip,CA,CA,Coronado,San Diego-Carlsbad,San Diego County,2741999
58594,5527,2048,Zip,MA,MA,Mansfield,Providence-Warwick,Bristol County,590279
78500,5528,47240,Zip,IN,IN,Greensburg,Greensburg,Decatur County,207361
84189,5529,59802,Zip,MT,MT,Missoula,Missoula,Missoula County,596408
72174,5530,32726,Zip,FL,FL,Eustis,Orlando-Kissimmee-Sanford,Lake County,290067
87508,5531,67213,Zip,KS,KS,Wichita,Wichita,Sedgwick County,106493
97837,5531,94703,Zip,CA,CA,Berkeley,San Francisco-Oakland-Hayward,Alameda County,1737721
97244,5533,93405,Zip,CA,CA,San Luis Obispo,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,964881
74641,5534,38103,Zip,TN,TN,Memphis,Memphis,Shelby County,417466
92082,5535,77657,Zip,TX,TX,Lumberton,Beaumont-Port Arthur,Hardin County,252728
89747,5536,72761,Zip,AR,AR,Siloam Springs,Fayetteville-Springdale-Rogers,Benton County,229890
95861,5537,89166,Zip,NV,NV,Las Vegas,Las Vegas-Henderson-Paradise,Clark County,466187
79683,5538,49315,Zip,MI,MI,Byron Center,Grand Rapids-Wyoming,Kent County,367742
62105,5538,11419,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,645846
71418,5540,31069,Zip,GA,GA,Perry,Warner Robins,Houston County,172528
66821,5541,21211,Zip,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City,287378
72802,5542,33761,Zip,FL,FL,Clearwater,Tampa-St. Petersburg-Clearwater,Pinellas County,408989
63639,5542,14618,Zip,NY,NY,Brighton,Rochester,Monroe County,287189
75217,5544,39213,Zip,MS,MS,Jackson,Jackson,Hinds County,55303
67220,5544,22302,Zip,VA,VA,Alexandria,Washington-Arlington-Alexandria,Alexandria City,823445
91045,5546,75702,Zip,TX,TX,Tyler,Tyler,Smith County,165626
62185,5547,11701,Zip,NY,NY,Amityville,New York-Newark-Jersey City,Suffolk County,509104
73068,5548,34266,Zip,FL,FL,Arcadia,Arcadia,De Soto County,190452
74730,5550,38242,Zip,TN,TN,Paris,Paris,Henry County,159582
92768,5550,79015,Zip,TX,TX,Canyon,Amarillo,Randall County,239212
76990,5552,44087,Zip,OH,OH,Twinsburg,Akron,Summit County,262813
93291,5553,80215,Zip,CO,CO,Lakewood,Denver-Aurora-Lakewood,Jefferson County,758810
96738,5553,92227,Zip,CA,CA,Brawley,El Centro,Imperial County,298065
63925,5555,15143,Zip,PA,PA,Franklin Park,Pittsburgh,Allegheny County,376588
78184,5555,46563,Zip,IN,IN,Plymouth,Plymouth,Marshall County,197713
75338,5557,39531,Zip,MS,MS,Biloxi,Gulfport-Biloxi-Pascagoula,Harrison County,163098
82166,5558,55313,Zip,MN,MN,Buffalo,Minneapolis-St. Paul-Bloomington,Wright County,341070
84692,5558,60803,Zip,IL,IL,Alsip,Chicago-Naperville-Elgin,Cook County,257218
69339,5560,27409,Zip,NC,NC,Greensboro,Greensboro-High Point,Guilford County,247394
66259,5561,20169,Zip,VA,VA,Haymarket,Washington-Arlington-Alexandria,Prince William County,592707
60585,5562,7076,Zip,NJ,NJ,Scotch Plains,New York-Newark-Jersey City,Union County,520962
63017,5563,13210,Zip,NY,NY,Syracuse,Syracuse,Onondaga County,183071
61218,5563,8859,Zip,NJ,NJ,Parlin,New York-Newark-Jersey City,Middlesex County,403971
92559,5565,78621,Zip,TX,TX,Elgin,Austin-Round Rock,Bastrop County,362147
76809,5566,43725,Zip,OH,OH,Cambridge,Cambridge,Guernsey County,139568
75862,5567,41005,Zip,KY,KY,Burlington,Cincinnati,Boone County,273427
66056,5568,19803,Zip,DE,DE,Wilmington,Philadelphia-Camden-Wilmington,New Castle County,378117
81246,5569,53147,Zip,WI,WI,Lake Geneva,Whitewater-Elkhorn,Walworth County,349942
70898,5569,30121,Zip,GA,GA,Cartersville,Atlanta-Sandy Springs-Roswell,Bartow County,272681
66814,5571,21204,Zip,MD,MD,Towson,Baltimore-Columbia-Towson,Baltimore County,463012
65790,5571,19123,Zip,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County,514013
81201,5573,53083,Zip,WI,WI,Sheboygan,Sheboygan,Sheboygan County,227174
96218,5574,90720,Zip,CA,CA,Los Alamitos,Los Angeles-Long Beach-Anaheim,Orange County,1450911
84461,5574,60406,Zip,IL,IL,Blue Island,Chicago-Naperville-Elgin,Cook County,185431
72777,5576,33714,Zip,FL,FL,West and East Lealman,Tampa-St. Petersburg-Clearwater,Pinellas County,300537
70237,5577,28805,Zip,NC,NC,Asheville,Asheville,Buncombe County,450390
98418,5578,95776,Zip,CA,CA,Woodland,Sacramento--Roseville--Arden-Arcade,Yolo County,549991
61881,5579,10591,Zip,NY,NY,Tarrytown,New York-Newark-Jersey City,Westchester County,777655
78658,5580,47546,Zip,IN,IN,Jasper,Jasper,Dubois County,228073
60723,5581,7621,Zip,NJ,NJ,Bergenfield,New York-Newark-Jersey City,Bergen County,505962
91277,5582,76134,Zip,TX,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,263880
70914,5583,30141,Zip,GA,GA,Hiram,Atlanta-Sandy Springs-Roswell,Paulding County,314379
399726,5583,77523,Zip,TX,TX,Baytown,Houston-The Woodlands-Sugar Land,Harris County,302095
86082,5585,63501,Zip,MO,MO,Kirksville,Kirksville,Adair County,152613
66214,5585,20112,Zip,VA,VA,Manassas,Washington-Arlington-Alexandria,Prince William County,539449
75643,5585,40351,Zip,KY,KY,Morehead,,Rowan County,150953
99700,5588,98296,Zip,WA,WA,Snohomish,Seattle-Tacoma-Bellevue,Snohomish County,989312
62119,5589,11433,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,605021
95802,5590,89106,Zip,NV,NV,Las Vegas,Las Vegas-Henderson-Paradise,Clark County,327600
69233,5590,27203,Zip,NC,NC,Asheboro,Greensboro-High Point,Randolph County,172297
79437,5592,48864,Zip,MI,MI,Okemos,Lansing-East Lansing,Ingham County,307251
73055,5594,34236,Zip,FL,FL,Sarasota,North Port-Sarasota-Bradenton,Sarasota County,2013768
99528,5594,98043,Zip,WA,WA,Mountlake Terrace,Seattle-Tacoma-Bellevue,Snohomish County,729795
63916,5596,15132,Zip,PA,PA,McKeesport,Pittsburgh,Allegheny County,74470
75398,5597,39702,Zip,MS,MS,Columbus,Columbus,Lowndes County,142981
96321,5598,91202,Zip,CA,CA,Glendale,Los Angeles-Long Beach-Anaheim,Los Angeles County,1404117
98259,5598,95531,Zip,CA,CA,Crescent City,Crescent City,Del Norte County,341928
71510,5600,31326,Zip,GA,GA,Rincon,Savannah,Effingham County,245052
58912,5600,2809,Zip,RI,RI,Bristol,Providence-Warwick,Bristol County,499108
75565,5600,40211,Zip,KY,KY,Louisville,Louisville/Jefferson County,Jefferson County,98682
99840,5603,98520,Zip,WA,WA,Aberdeen,Aberdeen,Grays Harbor County,307265
66575,5604,20716,Zip,MD,MD,Bowie,Washington-Arlington-Alexandria,Prince Georges County,387049
88803,5604,70785,Zip,LA,LA,Walker,Baton Rouge,Livingston Parish,212098
63019,5606,13212,Zip,NY,NY,North Syracuse,Syracuse,Onondaga County,169361
96563,5607,91945,Zip,CA,CA,Lemon Grove,San Diego-Carlsbad,San Diego County,751854
90682,5608,75088,Zip,TX,TX,Rowlett,Dallas-Fort Worth-Arlington,Dallas County,336780
62202,5609,11720,Zip,NY,NY,Centereach,New York-Newark-Jersey City,Suffolk County,486739
69377,5610,27518,Zip,NC,NC,Cary,Raleigh,Wake County,588122
85884,5611,63042,Zip,MO,MO,Hazelwood,St. Louis,Saint Louis County,161238
399607,5612,60487,Zip,IL,IL,Tinley Park,Chicago-Naperville-Elgin,Cook County,331550
85161,5613,61802,Zip,IL,IL,Urbana,Champaign-Urbana,Champaign County,159183
71566,5614,31548,Zip,GA,GA,Kingsland,St. Marys,Camden County,218482
94252,5615,83647,Zip,ID,ID,Mountain Home,Mountain Home,Elmore County,299366
67796,5616,23693,Zip,VA,VA,Yorktown,Virginia Beach-Norfolk-Newport News,York County,347727
76692,5616,43452,Zip,OH,OH,Port Clinton,Port Clinton,Ottawa County,235198
95783,5616,89048,Zip,NV,NV,Pahrump,Pahrump,Nye County,375575
91702,5619,77053,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,194650
77927,5619,46041,Zip,IN,IN,Frankfort,Frankfort,Clinton County,153824
72366,5621,33028,Zip,FL,FL,Pembroke Pines,Miami-Fort Lauderdale-West Palm Beach,Broward County,514629
75870,5622,41015,Zip,KY,KY,Covington,Cincinnati,Kenton County,189708
69396,5623,27539,Zip,NC,NC,Apex,Raleigh,Wake County,451678
88613,5624,70460,Zip,LA,LA,Slidell,New Orleans-Metairie,Saint Tammany Parish,195053
84832,5625,61115,Zip,IL,IL,Machesney Park,Rockford,Winnebago County,167392
92357,5626,78261,Zip,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County,364577
82197,5627,55345,Zip,MN,MN,Minnetonka,Minneapolis-St. Paul-Bloomington,Hennepin County,454322
92587,5628,78654,Zip,TX,TX,Marble Falls,,Burnet County,384117
63908,5629,15120,Zip,PA,PA,Munhall,Pittsburgh,Allegheny County,162820
78448,5630,47129,Zip,IN,IN,Clarksville,Louisville/Jefferson County,Clark County,187605
58542,5631,1905,Zip,MA,MA,Lynn,Boston-Cambridge-Newton,Essex County,514692
58985,5632,2910,Zip,RI,RI,Cranston,Providence-Warwick,Providence County,339987
86371,5632,64134,Zip,MO,MO,Kansas City,Kansas City,Jackson County,159871
79153,5632,48348,Zip,MI,MI,Clarkston,Detroit-Warren-Dearborn,Oakland County,408777
91669,5635,77020,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,209759
72321,5635,32952,Zip,FL,FL,Merritt Island,Palm Bay-Melbourne-Titusville,Brevard County,404484
79510,5635,49017,Zip,MI,MI,Battle Creek,Battle Creek,Calhoun County,170969
93022,5638,79603,Zip,TX,TX,Abilene,Abilene,Taylor County,143969
77819,5638,45801,Zip,OH,OH,Lima,Lima,Allen County,116536
65689,5638,19007,Zip,PA,PA,Bristol Township,Philadelphia-Camden-Wilmington,Bucks County,283948
72004,5641,32444,Zip,FL,FL,Lynn Haven,Panama City,Bay County,299398
65739,5642,19064,Zip,PA,PA,Springfield,Philadelphia-Camden-Wilmington,Delaware County,420670
92808,5643,79072,Zip,TX,TX,Plainview,Plainview,Hale County,138556
79931,5643,49770,Zip,MI,MI,Petoskey,,Emmet County,302992
94759,5645,85043,Zip,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County,368347
73292,5645,35055,Zip,AL,AL,Cullman,Cullman,Cullman County,204503
72491,5645,33189,Zip,FL,FL,Cutler Bay,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,461612
88568,5648,70380,Zip,LA,LA,Morgan City,Morgan City,Saint Mary Parish,146484
99204,5649,97338,Zip,OR,OR,Dallas,Salem,Polk County,436422
99419,5649,97801,Zip,OR,OR,Pendleton,Hermiston-Pendleton,Umatilla County,297939
82169,5649,55316,Zip,MN,MN,Champlin,Minneapolis-St. Paul-Bloomington,Hennepin County,349464
80533,5652,50702,Zip,IA,IA,Waterloo,Waterloo-Cedar Falls,Black Hawk County,147640
65514,5652,18505,Zip,PA,PA,Scranton,Scranton--Wilkes-Barre--Hazleton,Lackawanna County,144555
72260,5654,32836,Zip,FL,FL,Doctor Phillips,Orlando-Kissimmee-Sanford,Orange County,530096
67612,5654,23237,Zip,VA,VA,Bellwood,Richmond,Chesterfield County,252847
76966,5657,44053,Zip,OH,OH,Lorain,Cleveland-Elyria,Lorain County,179585
61233,5657,8879,Zip,NJ,NJ,South Amboy,New York-Newark-Jersey City,Middlesex County,414410
63773,5659,14845,Zip,NY,NY,Town of Horseheads,Elmira,Chemung County,177279
93308,5660,80232,Zip,CO,CO,Lakewood,Denver-Aurora-Lakewood,Jefferson County,593489
58532,5660,1886,Zip,MA,MA,Westford,Boston-Cambridge-Newton,Middlesex County,664240
79608,5662,49202,Zip,MI,MI,Jackson,Jackson,Jackson County,117890
76186,5663,42025,Zip,KY,KY,Benton,,Marshall County,169073
66841,5664,21231,Zip,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City,349785
72870,5665,33860,Zip,FL,FL,Mulberry,Lakeland-Winter Haven,Polk County,296052
88577,5666,70401,Zip,LA,LA,Hammond,Hammond,Tangipahoa Parish,208470
79170,5667,48377,Zip,MI,MI,Novi,Detroit-Warren-Dearborn,Oakland County,347279
97551,5667,94089,Zip,CA,CA,Sunnyvale,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1589029
63762,5669,14830,Zip,NY,NY,Town of Corning,Corning,Steuben County,144733
78192,5670,46580,Zip,IN,IN,Warsaw,Warsaw,Kosciusko County,211905
71593,5671,31605,Zip,GA,GA,Valdosta,Valdosta,Lowndes County,181846
77518,5672,45227,Zip,OH,OH,Cincinnati,Cincinnati,Hamilton County,261065
64356,5672,15905,Zip,PA,PA,Upper Yoder Township,Johnstown,Cambria County,105969
60532,5674,7016,Zip,NJ,NJ,Cranford,New York-Newark-Jersey City,Union County,589674
98253,5675,95521,Zip,CA,CA,Arcata,Eureka-Arcata-Fortuna,Humboldt County,480335
62072,5676,11360,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,877563
67193,5676,22209,Zip,VA,VA,Arlington,Washington-Arlington-Alexandria,Arlington County,1303081
58366,5678,1440,Zip,MA,MA,Gardner,Worcester,Worcester County,331519
76775,5679,43616,Zip,OH,OH,Oregon,Toledo,Lucas County,191999
60993,5679,8105,Zip,NJ,NJ,Camden,Philadelphia-Camden-Wilmington,Camden County,125797
72800,5681,33759,Zip,FL,FL,Clearwater,Tampa-St. Petersburg-Clearwater,Pinellas County,394348
99038,5681,97034,Zip,OR,OR,Lake Oswego,Portland-Vancouver-Hillsboro,Clackamas County,966311
79748,5683,49431,Zip,MI,MI,Ludington,Ludington,Mason County,209083
70755,5684,29906,Zip,SC,SC,Beaufort,Hilton Head Island-Bluffton-Beaufort,Beaufort County,296943
73576,5684,35674,Zip,AL,AL,Tuscumbia,Florence-Muscle Shoals,Colbert County,147537
99755,5684,98368,Zip,WA,WA,Port Townsend,,Jefferson County,571696
71159,5687,30507,Zip,GA,GA,Gainesville,Gainesville,Hall County,291680
73104,5688,34446,Zip,FL,FL,Homosassa,Homosassa Springs,Citrus County,340542
60616,5689,7112,Zip,NJ,NJ,Newark,New York-Newark-Jersey City,Essex County,368264
97040,5689,92832,Zip,CA,CA,Fullerton,Los Angeles-Long Beach-Anaheim,Orange County,859448
80631,5691,51104,Zip,IA,IA,Sioux City,Sioux City,Woodbury County,187174
85928,5692,63110,Zip,MO,MO,Saint Louis,St. Louis,Saint Louis City,338943
92661,5693,78752,Zip,TX,TX,Austin,Austin-Round Rock,Travis County,605994
79768,5694,49456,Zip,MI,MI,Spring Lake,Grand Rapids-Wyoming,Ottawa County,346482
87518,5695,67226,Zip,KS,KS,Wichita,Wichita,Sedgwick County,269084
60502,5695,6905,Zip,CT,CT,Stamford,Bridgeport-Stamford-Norwalk,Fairfield County,638767
85678,5695,62801,Zip,IL,IL,Centralia,Centralia,Marion County,91499
58636,5698,2122,Zip,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,660363
64322,5698,15801,Zip,PA,PA,Boggs Township,DuBois,Clearfield County,149784
79041,5700,48182,Zip,MI,MI,Temperance,Monroe,Monroe County,232835
86354,5700,64116,Zip,MO,MO,Kansas City,Kansas City,Jackson County,222283
59346,5702,4074,Zip,ME,ME,Scarborough,Portland-South Portland,Cumberland County,584108
96497,5702,91755,Zip,CA,CA,Monterey Park,Los Angeles-Long Beach-Anaheim,Los Angeles County,800454
60997,5704,8109,Zip,NJ,NJ,Merchantville,Philadelphia-Camden-Wilmington,Camden County,258413
60735,5705,7644,Zip,NJ,NJ,Lodi,New York-Newark-Jersey City,Bergen County,480947
72162,5706,32713,Zip,FL,FL,Debary,Deltona-Daytona Beach-Ormond Beach,Volusia County,360671
77648,5707,45405,Zip,OH,OH,Dayton,Dayton,Montgomery County,73252
70361,5708,29206,Zip,SC,SC,Forest Acres,Columbia,Richland County,317347
58560,5709,1945,Zip,MA,MA,Marblehead,Boston-Cambridge-Newton,Essex County,873510
60344,5710,6488,Zip,CT,CT,Southbury,New Haven-Milford,New Haven County,398367
62462,5711,12189,Zip,NY,NY,Watervliet,Albany-Schenectady-Troy,Albany County,222780
80934,5712,52317,Zip,IA,IA,North Liberty,Iowa City,Johnson County,248153
87106,5713,66106,Zip,KS,KS,Kansas City,Kansas City,Wyandotte County,196268
58513,5714,1843,Zip,MA,MA,Lawrence,Boston-Cambridge-Newton,Essex County,453368
87118,5714,66202,Zip,KS,KS,Mission,Kansas City,Johnson County,293303
