RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,4/30/2022
84273,641,60004,Zip,IL,IL,Arlington Heights,Chicago-Naperville-Elgin,Cook County,124201
78920,643,48038,Zip,MI,MI,Clinton,Detroit-Warren-Dearborn,Macomb County,103598
96659,644,92117,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County,447830
60643,645,7306,Zip,NJ,NJ,Jersey City,New York-Newark-Jersey City,Hudson County,335165
72543,646,33324,Zip,FL,FL,Plantation,Miami-Fort Lauderdale-West Palm Beach,Broward County,166026
94796,647,85201,Zip,AZ,AZ,Mesa,Phoenix-Mesa-Scottsdale,Maricopa County,242587
92305,648,78209,Zip,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County,146674
97548,649,94086,Zip,CA,CA,Sunnyvale,San Jose-Sunnyvale-Santa Clara,Santa Clara County,732958
71816,650,32137,Zip,FL,FL,Palm Coast,Deltona-Daytona Beach-Ormond Beach,Flagler County,282574
69209,651,27106,Zip,NC,NC,Winston-Salem,Winston-Salem,Forsyth County,148731
76617,652,43302,Zip,OH,OH,Marion,Marion,Marion County,55338
93435,653,80504,Zip,CO,CO,Longmont,Boulder,Boulder County,424839
61791,656,10451,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,248452
72480,657,33178,Zip,FL,FL,Doral,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,248025
65811,658,19144,Zip,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County,225169
78942,659,48066,Zip,MI,MI,Roseville,Detroit-Warren-Dearborn,Macomb County,70053
96669,661,92128,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County,462514
93295,662,80219,Zip,CO,CO,Denver,Denver-Aurora-Lakewood,Denver County,400699
72359,663,33021,Zip,FL,FL,Hollywood,Miami-Fort Lauderdale-West Palm Beach,Broward County,136255
97796,665,94591,Zip,CA,CA,Vallejo,Vallejo-Fairfield,Solano County,307992
96531,665,91801,Zip,CA,CA,Alhambra,Los Angeles-Long Beach-Anaheim,Los Angeles County,512859
73202,667,34748,Zip,FL,FL,Leesburg,Orlando-Kissimmee-Sanford,Lake County,107017
70383,668,29229,Zip,SC,SC,Columbia,Columbia,Richland County,135069
65895,669,19380,Zip,PA,PA,West Chester,Philadelphia-Camden-Wilmington,Chester County,288704
96361,671,91331,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,481498
60776,674,7728,Zip,NJ,NJ,Freehold,New York-Newark-Jersey City,Monmouth County,148178
72361,679,33023,Zip,FL,FL,Miramar,Miami-Fort Lauderdale-West Palm Beach,Broward County,164551
72262,680,32839,Zip,FL,FL,Orlando,Orlando-Kissimmee-Sanford,Orange County,122989
99341,682,97504,Zip,OR,OR,Medford,Medford,Jackson County,295991
97024,684,92805,Zip,CA,CA,Anaheim,Los Angeles-Long Beach-Anaheim,Orange County,515405
92480,685,78520,Zip,TX,TX,Brownsville,Brownsville-Harlingen,Cameron County,81628
94384,686,84015,Zip,UT,UT,Clearfield,Ogden-Clearfield,Davis County,363507
96023,687,90042,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,740713
67953,688,24060,Zip,VA,VA,Blacksburg,Blacksburg-Christiansburg-Radford,Montgomery County,158385
99638,689,98225,Zip,WA,WA,Bellingham,Bellingham,Whatcom County,422757
99120,691,97206,Zip,OR,OR,Portland,Portland-Vancouver-Hillsboro,Multnomah County,422276
96589,693,92020,Zip,CA,CA,El Cajon,San Diego-Carlsbad,San Diego County,326367
96728,695,92201,Zip,CA,CA,Indio,Riverside-San Bernardino-Ontario,Riverside County,209331
72527,697,33308,Zip,FL,FL,Fort Lauderdale,Miami-Fort Lauderdale-West Palm Beach,Broward County,243363
73181,698,34698,Zip,FL,FL,Dunedin,Tampa-St. Petersburg-Clearwater,Pinellas County,173022
97506,699,94015,Zip,CA,CA,Daly City,San Francisco-Oakland-Hayward,San Mateo County,584934
61806,700,10466,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,574132
96861,702,92399,Zip,CA,CA,Yucaipa,Riverside-San Bernardino-Ontario,San Bernardino County,401867
97075,703,92882,Zip,CA,CA,Corona,Riverside-San Bernardino-Ontario,Riverside County,368573
99388,705,97702,Zip,OR,OR,Bend,Bend-Redmond,Deschutes County,421867
70688,706,29720,Zip,SC,SC,Lancaster,Charlotte-Concord-Gastonia,Lancaster County,149740
67120,707,22030,Zip,VA,VA,Fairfax,Washington-Arlington-Alexandria,Fairfax County,297702
77918,710,46032,Zip,IN,IN,Carmel,Indianapolis-Carmel-Anderson,Hamilton County,175160
86020,713,63366,Zip,MO,MO,O Fallon,St. Louis,Saint Charles County,160680
71039,718,30319,Zip,GA,GA,Brookhaven,Atlanta-Sandy Springs-Roswell,Dekalb County,242892
399727,719,78542,Zip,TX,TX,Edinburg,McAllen-Edinburg-Mission,Hidalgo County,79765
93460,722,80538,Zip,CO,CO,Loveland,Fort Collins,Larimer County,417010
72585,723,33418,Zip,FL,FL,Palm Beach Gardens,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,191950
94927,725,85351,Zip,AZ,AZ,Sun City,Phoenix-Mesa-Scottsdale,Maricopa County,190539
72531,725,33312,Zip,FL,FL,Fort Lauderdale,Miami-Fort Lauderdale-West Palm Beach,Broward County,315419
61650,727,10036,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,895549
70457,728,29414,Zip,SC,SC,Charleston,Charleston-North Charleston,Charleston County,151441
65897,729,19382,Zip,PA,PA,West Chester,Philadelphia-Camden-Wilmington,Chester County,244780
88483,731,70119,Zip,LA,LA,New Orleans,New Orleans-Metairie,Orleans Parish,295582
62086,732,11374,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,311628
84638,734,60638,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,110906
82547,736,56001,Zip,MN,MN,Mankato,Mankato-North Mankato,Blue Earth County,122184
